Rep	P_Y_norm	MLE_Err	Bayes_Err	Win	c_value	by_break
2264	346.19685	52.28562	74.15918	-21.87356	0.00000	0.00000
2265	326.92120	45.47469	75.27181	-29.79712	0.00000	0.00000
2266	280.21593	39.20189	83.51893	-44.31705	0.00000	0.78418
2267	335.62904	52.84861	76.47383	-23.62522	0.00000	0.00000
2268	330.64934	50.96920	77.10363	-26.13444	0.00000	0.00000
2269	315.60271	41.36396	75.75798	-34.39402	0.00000	0.14941
2270	325.12646	53.28946	79.33830	-26.04885	0.00000	0.00000
2271	334.69624	53.97704	77.63555	-23.65851	0.00000	0.00000
2272	277.27593	37.06585	84.27609	-47.21024	0.00000	0.85059
2273	356.87102	60.32935	75.18434	-14.85500	0.00000	0.00000
2274	320.38429	64.32090	86.05818	-21.73728	0.00000	0.00000
2275	277.56578	46.50582	87.83275	-41.32694	0.00000	0.73340
2276	315.58613	59.22465	86.37287	-27.14821	0.00000	0.00000
2277	310.99802	46.88705	79.64801	-32.76096	0.00000	0.12988
2278	265.00465	37.37742	87.44778	-50.07036	0.00000	0.92871
2279	300.02547	50.97884	84.81205	-33.83321	0.00000	0.29004
2280	376.90128	51.02939	65.85160	-14.82222	0.00000	0.00000
2281	295.16159	35.42493	77.88024	-42.45531	0.00000	0.63379
2282	280.15236	47.38981	87.72620	-40.33640	0.00000	0.69043
2283	267.31385	51.29291	93.03015	-41.73723	0.00000	0.80566
2284	369.38944	55.03111	69.16738	-14.13626	0.00000	0.00000
2285	246.29184	73.90033	110.65591	-36.75558	0.00000	0.82520
2286	347.60187	42.94023	68.86739	-25.92715	0.00000	0.00000
2287	314.84478	42.37183	76.50206	-34.13023	0.00000	0.14551
2288	285.36407	39.10153	82.23804	-43.13651	0.00000	0.72363
2289	309.58697	50.26948	82.07079	-31.80131	0.00000	0.10449
2290	354.11363	50.95899	70.91041	-19.95143	0.00000	0.00000
2291	343.40026	50.24039	75.86646	-25.62607	0.00000	0.00000
2292	322.23538	52.93487	80.51618	-27.58131	0.00000	0.00000
2293	302.63292	35.46314	76.20038	-40.73725	0.00000	0.51855
2294	392.86022	52.33450	62.73362	-10.39912	0.00000	0.00000
2295	353.09822	50.86522	71.40947	-20.54425	0.00000	0.00000
2296	308.72348	39.03115	76.28846	-37.25730	0.00000	0.33496
2297	282.45637	32.62667	79.69161	-47.06494	0.00000	0.82324
2298	295.76191	53.92333	87.04935	-33.12602	0.00000	0.30566
2299	298.42530	49.94538	84.42624	-34.48086	0.00000	0.33105
2300	314.18269	54.22953	82.85117	-28.62165	0.00000	0.00000
2301	303.81839	50.13497	83.07868	-32.94372	0.00000	0.21387
2302	342.55487	66.71632	82.02374	-15.30742	0.00000	0.00000
2303	259.06251	44.57954	91.55949	-46.97995	0.00000	0.91699
