Rep	P_Y_norm	MLE_Err	Bayes_Err	Win	c_value	by_break
0029	172.95442	55.66413	44.38049	11.28364	0.25879	0.00000
0030	138.98118	55.30525	52.44317	2.86209	0.67480	0.56152
0031	170.96927	61.54615	47.80423	13.74192	0.28418	0.00000
0032	129.50545	29.89554	44.17570	-14.28016	0.76660	0.97754
0033	173.98382	58.17053	45.44217	12.72836	0.24512	0.00000
0034	181.88741	64.48095	46.30491	18.17605	0.13965	0.00000
0035	172.24148	43.67894	38.33459	5.34435	0.26855	0.00000
0036	156.18249	32.72084	37.09953	-4.37868	0.47754	0.65527
0037	198.80726	54.69837	37.19035	17.50803	0.00000	0.00000
0038	155.48853	42.82888	42.53170	0.29718	0.48535	0.47168
0039	176.83811	47.04073	38.84788	8.19286	0.20605	0.00000
0040	117.38765	33.77693	47.31945	-13.54252	0.85840	0.98926
0041	156.20657	56.69263	48.92843	7.76419	0.47559	0.07520
0042	177.29524	50.01419	40.24036	9.77383	0.20020	0.00000
0043	153.74403	32.25115	37.46888	-5.21773	0.50684	0.70801
0044	117.53217	37.27657	48.92554	-11.64897	0.85840	0.98340
0045	193.42265	46.84925	34.64712	12.20213	0.00000	0.00000
0046	124.65816	36.17722	46.48413	-10.30691	0.80566	0.96387
0047	182.46001	60.16514	44.06663	16.09851	0.13184	0.00000
0048	129.82268	41.89453	48.51375	-6.61922	0.76270	0.90723
0049	156.98988	41.61016	41.27718	0.33298	0.46582	0.45020
0050	139.73180	40.73907	45.47992	-4.74085	0.66699	0.81152
0051	178.69854	68.95146	49.33990	19.61156	0.18262	0.00000
0052	142.36866	49.44702	48.71217	0.73485	0.63965	0.61035
0053	178.77537	41.48824	35.58533	5.90291	0.18066	0.00000
0054	160.01670	47.13615	43.60737	3.52878	0.42871	0.25098
0055	191.59809	76.52617	49.93351	26.59266	0.01270	0.00000
0056	181.25788	77.08967	54.12879	22.96088	0.14746	0.00000
0057	210.67297	67.64451	41.04994	26.59457	0.00000	0.00000
0058	185.11750	54.66179	40.92108	13.74072	0.09668	0.00000
0059	177.88505	73.36042	51.83899	21.52143	0.19238	0.00000
0060	149.15417	34.22369	39.39423	-5.17055	0.56152	0.74707
0061	187.43964	56.66938	41.55354	15.11584	0.06543	0.00000
0062	183.12906	45.51044	37.22202	8.28842	0.12402	0.00000
0063	127.84271	65.50593	60.33388	5.17205	0.78027	0.59668
0064	131.28994	56.40830	55.55252	0.85577	0.74902	0.72168
0065	158.41014	54.03923	47.21016	6.82907	0.44824	0.09473
0066	169.24430	62.61712	48.56882	14.04829	0.30762	0.00000
0067	189.15417	48.18178	36.47516	11.70662	0.04395	0.00000
0068	161.15575	29.90434	34.33211	-4.42777	0.41309	0.60449
0069	139.04658	61.99412	56.21359	5.78053	0.67480	0.42285
0070	229.98526	71.70466	38.22666	33.47799	0.00000	0.00000
0071	123.37947	34.60540	46.07363	-11.46823	0.81543	0.97363
0072	180.60726	53.73357	41.34000	12.39357	0.15723	0.00000
0073	159.05740	59.91982	51.64428	8.27555	0.44043	0.00684
0074	175.13966	46.44904	39.24290	7.20614	0.22949	0.00000
0075	177.13666	45.06191	38.62155	6.44037	0.20215	0.00000
0076	159.36638	51.19679	45.42236	5.77442	0.43652	0.13965
0077	185.42754	54.62901	40.49317	14.13584	0.09277	0.00000
0078	195.01676	52.62781	39.47675	13.15106	0.00000	0.00000
0079	179.74192	45.24164	37.27956	7.96208	0.16895	0.00000
0080	215.48377	72.80983	42.17313	30.63670	0.00000	0.00000
0081	185.62217	61.75614	44.16379	17.59236	0.09082	0.00000
0082	150.68944	27.62209	35.91005	-8.28796	0.54395	0.81738
0083	185.20096	57.89071	42.76226	15.12845	0.09668	0.00000
0084	144.48635	35.17989	41.12739	-5.94750	0.61621	0.80566
0085	201.88696	51.40898	34.79749	16.61148	0.00000	0.00000
0086	184.39928	67.77629	47.32563	20.45066	0.10645	0.00000
0087	170.91161	40.34671	37.27835	3.06836	0.28613	0.12598
0088	180.35439	59.70467	44.75091	14.95376	0.15918	0.00000
0089	165.01259	50.29383	43.52702	6.76681	0.36426	0.00684
0090	213.03875	50.89075	31.95969	18.93107	0.00000	0.00000
0091	192.81730	53.58921	38.69276	14.89646	0.00000	0.00000
0092	166.27196	50.63753	43.49499	7.14254	0.34668	0.00000
0093	127.77070	66.27094	60.85163	5.41931	0.78027	0.58691
0094	180.44751	36.66493	33.42474	3.24019	0.15918	0.00000
0095	173.17746	51.57892	42.10285	9.47607	0.25488	0.00000
0096	179.09927	60.43233	48.32734	12.10499	0.17676	0.00000
0097	160.01623	49.97827	44.52210	5.45617	0.42871	0.14746
0098	138.41640	47.41828	48.64391	-1.22563	0.68066	0.72168
0099	170.64208	54.88329	44.31616	10.56714	0.29004	0.00000
0100	160.14975	46.24471	43.50409	2.74061	0.42676	0.29004
0101	168.17351	51.39256	44.68271	6.70985	0.32129	0.00000
0102	201.22806	48.80673	34.82260	13.98413	0.00000	0.00000
0103	167.90437	40.20293	37.90084	2.30210	0.32520	0.20801
0104	198.91268	45.15898	34.51334	10.64564	0.00000	0.00000
0105	147.98618	73.15141	59.44265	13.70876	0.57520	0.00000
0106	158.82806	69.45327	56.01485	13.43842	0.44434	0.00000
0107	137.54308	49.36850	50.10416	-0.73566	0.69043	0.71387
0108	138.71522	49.50961	49.61507	-0.10546	0.67676	0.68066
0109	121.53993	59.26919	61.05438	-1.78519	0.82910	0.86816
0110	147.84041	59.25093	53.02662	6.22431	0.57715	0.27832
0111	154.57573	43.17856	42.75030	0.42825	0.49707	0.47754
0112	154.10078	34.83208	38.45347	-3.62138	0.50293	0.64941
0113	201.54589	56.07231	38.67099	17.40133	0.00000	0.00000
0114	153.56203	44.39763	43.36065	1.03698	0.50879	0.46191
0115	127.71812	56.54716	55.91119	0.63597	0.78027	0.76270
0116	214.08144	69.98019	41.05007	28.93011	0.00000	0.00000
0117	148.54310	41.34358	43.09912	-1.75554	0.56934	0.63965
0118	158.77221	42.65499	42.17080	0.48419	0.44434	0.42090
0119	176.06199	45.25811	38.26577	6.99234	0.21777	0.00000
0120	181.07333	67.74604	48.69510	19.05094	0.15137	0.00000
0121	144.77194	54.53544	50.68520	3.85023	0.61230	0.44238
0122	178.91372	46.90663	38.26055	8.64609	0.17871	0.00000
0123	166.68989	53.46286	45.14467	8.31819	0.34082	0.00000
0124	135.45384	44.38792	48.11263	-3.72471	0.70996	0.81738
0125	186.99307	56.97741	41.42307	15.55434	0.07129	0.00000
0126	177.97681	47.45565	40.13757	7.31808	0.19238	0.00000
0127	202.64953	58.29515	38.11267	20.18248	0.00000	0.00000
0128	172.71447	51.44606	42.29261	9.15344	0.26270	0.00000
0129	171.86097	44.40280	38.81857	5.58423	0.27246	0.00000
0130	143.91881	39.53414	43.32240	-3.78826	0.62207	0.75293
0131	218.96354	67.26531	39.06941	28.19590	0.00000	0.00000
0132	206.07417	57.73095	37.09187	20.63907	0.00000	0.00000
0133	158.59144	38.02016	38.98504	-0.96489	0.44629	0.49121
0134	174.51637	61.41146	46.82464	14.58682	0.23730	0.00000
0135	166.98310	38.36685	37.00358	1.36326	0.33691	0.26855
0136	221.98871	62.34308	35.74653	26.59656	0.00000	0.00000
0137	178.87008	74.43868	52.55149	21.88720	0.18066	0.00000
0138	189.35346	57.02885	42.27925	14.74960	0.04199	0.00000
0139	222.48446	61.45307	35.06852	26.38455	0.00000	0.00000
0140	144.85540	35.58861	41.12490	-5.53629	0.61035	0.79395
0141	119.91525	60.27972	60.34070	-0.06098	0.84082	0.84277
0142	173.28861	53.54704	43.15368	10.39336	0.25488	0.00000
0143	194.70196	56.33664	39.11405	17.22260	0.00000	0.00000
0144	186.92333	64.39038	44.99975	19.39063	0.07324	0.00000
0145	153.59473	47.25094	44.79493	2.45600	0.50879	0.39355
0146	177.28003	41.27673	37.50117	3.77556	0.20020	0.00293
0147	157.63403	38.98450	39.79132	-0.80682	0.45801	0.49512
0148	153.00956	47.26390	44.92201	2.34190	0.51660	0.40723
0149	200.53695	43.27612	32.50672	10.76940	0.00000	0.00000
0150	190.03033	52.32612	38.26273	14.06339	0.03223	0.00000
0151	160.27131	47.59333	44.00878	3.58454	0.42480	0.24512
0152	190.00646	53.63596	39.11635	14.51960	0.03223	0.00000
0153	137.77836	45.58121	48.08704	-2.50583	0.68652	0.76660
0154	148.98142	55.93731	52.47954	3.45777	0.56348	0.40527
0155	153.58065	38.93133	40.61486	-1.68352	0.50879	0.58105
0156	193.56856	54.83452	38.56029	16.27424	0.00000	0.00000
0157	164.55994	48.66424	43.09307	5.57117	0.37012	0.07910
0158	211.25447	44.88840	29.20040	15.68800	0.00000	0.00000
0159	186.74248	73.43384	52.38458	21.04926	0.07520	0.00000
0160	199.71724	50.78015	35.00465	15.77550	0.00000	0.00000
0161	161.30188	35.03360	36.94042	-1.90682	0.41113	0.49902
0162	171.94030	45.63527	39.37237	6.26290	0.27246	0.00000
0163	162.15241	41.90942	39.95836	1.95106	0.40137	0.30371
0164	150.13912	42.39782	43.28896	-0.89113	0.54980	0.58691
0165	156.80125	57.01807	48.84653	8.17154	0.46973	0.04395
0166	145.51120	56.28196	51.31898	4.96298	0.60449	0.37598
0167	185.19703	39.49046	33.27934	6.21112	0.09668	0.00000
0168	151.64111	45.20695	44.59491	0.61204	0.53223	0.50488
0169	147.62440	42.35148	43.81353	-1.46204	0.57910	0.63770
0170	181.67565	59.64397	44.48932	15.15466	0.14160	0.00000
0171	156.70446	38.56965	40.04917	-1.47952	0.46973	0.53613
0172	159.99894	46.54678	42.81204	3.73474	0.42871	0.24121
0173	184.44031	59.20067	43.36390	15.83677	0.10645	0.00000
0174	211.39948	53.44369	36.07331	17.37038	0.00000	0.00000
0175	200.89688	52.56580	36.29063	16.27517	0.00000	0.00000
0176	190.14272	62.86609	43.53821	19.32788	0.03027	0.00000
0177	183.46876	53.23189	40.75856	12.47332	0.11816	0.00000
0178	149.87490	48.57164	46.35345	2.21819	0.55371	0.45410
0179	153.27047	53.47051	47.96303	5.50748	0.51270	0.23926
0180	169.61140	40.51666	38.35821	2.15845	0.30371	0.19238
0181	221.47515	57.39817	35.02248	22.37569	0.00000	0.00000
0182	129.60219	55.55850	55.59758	-0.03908	0.76465	0.76660
0183	193.32877	68.05249	45.34626	22.70623	0.00000	0.00000
0184	147.92169	47.94146	46.58618	1.35527	0.57715	0.51855
0185	168.42817	44.03961	39.45673	4.58288	0.31934	0.07910
0186	136.42286	34.66860	43.06507	-8.39647	0.70020	0.90332
0187	202.90572	62.59779	40.86305	21.73474	0.00000	0.00000
0188	186.17596	44.09428	35.04760	9.04668	0.08301	0.00000
0189	176.53840	70.78674	50.79455	19.99219	0.20996	0.00000
0190	179.14302	44.32472	36.96216	7.36256	0.17676	0.00000
0191	164.23827	57.57287	47.45615	10.11671	0.37402	0.00000
0192	162.44006	50.10643	44.26248	5.84395	0.39746	0.09277
0193	155.05213	58.81343	50.94118	7.87226	0.49121	0.08496
0194	137.46745	60.58449	55.96553	4.61896	0.69043	0.50098
0195	171.40149	52.22080	44.83175	7.38905	0.28027	0.00000
0196	125.25788	48.93156	54.71705	-5.78549	0.80176	0.91699
0197	137.05793	42.80280	47.44611	-4.64331	0.69434	0.82910
0198	140.80943	50.59379	50.73316	-0.13937	0.65527	0.66113
0199	161.02449	43.22410	41.65197	1.57213	0.41504	0.33887
0200	184.85132	54.10838	40.38006	13.72832	0.10059	0.00000
0201	165.84619	34.64965	35.85236	-1.20272	0.35254	0.41113
0202	164.86366	44.76959	40.72749	4.04210	0.36621	0.15723
0203	158.22873	66.86560	53.42902	13.43658	0.45020	0.00000
0204	132.65943	57.00298	54.87391	2.12907	0.73730	0.66309
0205	175.58405	56.97145	44.49657	12.47488	0.22363	0.00000
0206	154.04786	51.32528	51.04742	0.27786	0.50293	0.49121
0207	159.93285	53.26986	46.84119	6.42867	0.42871	0.09668
0208	137.77206	41.07080	46.01014	-4.93934	0.68652	0.83105
0209	158.98768	60.17853	50.81654	9.36200	0.44043	0.00000
0210	192.39480	50.91613	37.76273	13.15340	0.00098	0.00000
0211	193.66853	54.98743	40.18532	14.80210	0.00000	0.00000
0212	166.88231	47.52722	41.64478	5.88245	0.33887	0.03027
0213	162.56015	44.50177	46.12607	-1.62429	0.39551	0.47168
0214	199.54009	64.70164	42.52523	22.17641	0.00000	0.00000
0215	147.85401	36.87678	41.08017	-4.20339	0.57715	0.72949
0216	141.40541	42.68515	50.22532	-7.54017	0.64941	0.86230
0217	158.65108	46.66778	43.69316	2.97462	0.44629	0.29980
0218	141.24692	56.32474	52.77982	3.54492	0.65137	0.50293
0219	176.58813	45.55005	38.25020	7.29984	0.20996	0.00000
0220	179.84374	43.82152	37.01665	6.80488	0.16699	0.00000
0221	187.81125	53.15393	39.60341	13.55051	0.06152	0.00000
0222	180.69567	46.33095	39.88372	6.44724	0.15527	0.00000
0223	172.19579	53.13041	43.07742	10.05299	0.26855	0.00000
0224	195.64545	53.83316	37.54737	16.28579	0.00000	0.00000
0225	131.27181	45.02778	50.07079	-5.04301	0.74902	0.87402
0226	135.12821	32.59396	42.07219	-9.47823	0.71387	0.92285
0227	160.60093	44.86630	42.06508	2.80122	0.42090	0.28223
0228	137.11005	47.78641	50.72660	-2.94019	0.69434	0.78613
0229	169.51690	45.51320	40.01004	5.50315	0.30371	0.01465
0230	181.96596	66.68670	48.07921	18.60749	0.13770	0.00000
0231	131.96839	38.11454	47.26499	-9.15045	0.74316	0.93066
0232	147.50054	44.50970	45.04214	-0.53244	0.58105	0.60254
0233	165.06394	49.76819	45.08629	4.68191	0.36230	0.12012
0234	170.82932	50.18318	42.05845	8.12473	0.28613	0.00000
0235	204.23647	56.75690	36.87948	19.87742	0.00000	0.00000
0236	210.35424	52.12844	33.01115	19.11729	0.00000	0.00000
0237	213.08824	79.40849	48.08565	31.32284	0.00000	0.00000
0238	155.03215	53.99403	47.95066	6.04337	0.49121	0.18652
0239	229.30505	56.31035	30.37645	25.93390	0.00000	0.00000
0240	177.53595	61.25258	46.09021	15.16237	0.19824	0.00000
0241	145.22760	50.08383	48.27002	1.81381	0.60645	0.53027
0242	218.04945	64.15843	37.15235	27.00608	0.00000	0.00000
0243	178.24648	46.04764	38.00539	8.04225	0.18848	0.00000
0244	136.98130	37.18983	44.53825	-7.34842	0.69434	0.88379
0245	104.48611	44.39184	57.21649	-12.82465	0.92871	0.99512
0246	173.82525	50.44684	41.44074	9.00610	0.24707	0.00000
0247	141.54478	64.64370	56.59937	8.04433	0.64746	0.26855
0248	139.01103	36.93515	43.54964	-6.61449	0.67480	0.85840
0249	186.09349	47.96032	37.22378	10.73654	0.08496	0.00000
0250	151.55285	43.14309	43.33714	-0.19405	0.53418	0.54199
0251	153.12300	64.38574	53.47524	10.91050	0.51465	0.00000
0252	183.65729	49.91013	38.60632	11.30380	0.11621	0.00000
0253	163.19980	44.98697	42.99422	1.99276	0.38770	0.28809
0254	159.53787	48.95062	46.22899	2.72163	0.43457	0.29980
0255	135.33944	43.68432	49.14327	-5.45895	0.71191	0.85840
0256	224.01913	59.70370	35.69222	24.01148	0.00000	0.00000
0257	167.91185	53.28080	44.19996	9.08084	0.32520	0.00000
0258	197.22310	64.93113	42.72798	22.20315	0.00000	0.00000
0259	159.92246	53.14056	46.18432	6.95624	0.42871	0.06738
0260	207.61278	49.59854	33.02608	16.57246	0.00000	0.00000
0261	169.27800	56.07016	46.01576	10.05440	0.30762	0.00000
0262	165.58065	56.60237	47.38394	9.21843	0.35645	0.00000
0263	137.67293	46.06110	48.62954	-2.56843	0.68848	0.77051
0264	157.10032	57.58704	50.59585	6.99119	0.46582	0.10449
0265	148.07438	34.67740	39.85520	-5.17780	0.57520	0.75684
0266	185.44088	47.86697	37.22636	10.64061	0.09277	0.00000
0267	199.16897	49.99137	35.19450	14.79687	0.00000	0.00000
0268	211.38513	52.80559	33.49723	19.30835	0.00000	0.00000
0269	135.36208	58.35985	54.96048	3.39937	0.71191	0.58105
0270	180.50883	45.67018	39.65203	6.01816	0.15723	0.00000
0271	164.08875	49.43805	43.24823	6.18982	0.37598	0.05176
0272	179.80721	52.08802	41.28459	10.80343	0.16699	0.00000
0273	163.63515	41.81749	39.53689	2.28059	0.38184	0.26660
0274	146.82324	79.83692	63.47691	16.36001	0.58887	0.00000
0275	152.37440	42.37163	42.82094	-0.44931	0.52441	0.54199
0276	143.72363	41.05984	44.72608	-3.66624	0.62402	0.75098
0277	164.24916	47.12422	42.31849	4.80574	0.37402	0.12402
0278	174.38627	51.16992	41.77411	9.39581	0.23926	0.00000
0279	149.25056	42.62185	43.61765	-0.99580	0.56152	0.60254
0280	190.64418	63.40106	43.60084	19.80023	0.02441	0.00000
0281	138.74731	42.77110	46.25956	-3.48846	0.67676	0.78613
0282	216.19280	53.81873	32.40828	21.41045	0.00000	0.00000
0283	155.96746	64.09379	53.01379	11.08000	0.47949	0.00000
0284	178.43623	43.19620	38.30148	4.89472	0.18652	0.00000
0285	141.92766	49.04401	49.64390	-0.59990	0.64355	0.66504
0286	200.54832	54.18989	37.38865	16.80124	0.00000	0.00000
0287	182.02592	36.68887	32.39146	4.29741	0.13770	0.00000
0288	139.40407	36.40162	43.26281	-6.86119	0.67090	0.86035
0289	182.31976	71.48604	49.81788	21.66816	0.13379	0.00000
0290	196.42969	64.39687	42.71797	21.67890	0.00000	0.00000
0291	199.53939	44.82669	32.08197	12.74473	0.00000	0.00000
0292	169.88158	47.76116	41.04392	6.71724	0.29980	0.00000
0293	153.65014	41.56672	42.69129	-1.12457	0.50879	0.55566
0294	160.01000	52.56286	46.07565	6.48721	0.42871	0.09277
0295	121.05870	52.18423	55.36565	-3.18142	0.83301	0.89746
0296	149.09352	29.77833	37.15131	-7.37298	0.56348	0.80762
0297	196.22974	64.14808	42.58136	21.56673	0.00000	0.00000
0298	159.66240	45.26050	42.28048	2.98002	0.43262	0.28418
0299	187.50540	44.54933	35.26782	9.28151	0.06543	0.00000
0300	143.69265	44.27616	46.42554	-2.14937	0.62402	0.70215
0301	138.28763	35.10613	42.52658	-7.42045	0.68262	0.87793
0302	170.16677	52.96482	44.72104	8.24379	0.29590	0.00000
0303	135.91274	41.29779	47.03770	-5.73991	0.70605	0.86035
0304	161.52447	56.18205	47.34608	8.83597	0.40918	0.00000
0305	164.75127	41.57273	39.24944	2.32329	0.36621	0.24902
0306	132.20537	42.22414	47.61027	-5.38613	0.74121	0.87402
0307	175.53193	73.20028	53.39417	19.80611	0.22363	0.00000
0308	138.13581	48.96069	49.60770	-0.64701	0.68262	0.70605
0309	161.72587	56.04381	48.04142	8.00239	0.40723	0.00000
0310	171.22865	40.59969	38.66141	1.93828	0.28223	0.18262
0311	205.10441	62.62497	39.65910	22.96587	0.00000	0.00000
0312	191.52821	47.68088	35.52718	12.15370	0.01270	0.00000
0313	173.67163	46.92453	39.58583	7.33870	0.24902	0.00000
0314	176.20194	49.37085	40.19516	9.17570	0.21582	0.00000
0315	197.65189	51.27426	36.75961	14.51465	0.00000	0.00000
0316	146.53988	37.28658	41.71434	-4.42777	0.59277	0.74902
0317	182.64404	53.12375	40.73202	12.39174	0.12988	0.00000
0318	220.41660	53.94445	31.52196	22.42249	0.00000	0.00000
0319	179.82965	48.61941	39.09033	9.52908	0.16699	0.00000
0320	174.92596	43.94092	37.92106	6.01986	0.23340	0.00000
0321	151.25011	50.29443	46.86969	3.42474	0.53613	0.37598
0322	224.01385	53.89794	30.81594	23.08199	0.00000	0.00000
0323	120.83302	42.40789	50.64153	-8.23364	0.83496	0.95801
0324	176.81664	59.43069	45.09725	14.33344	0.20801	0.00000
0325	186.30849	41.78887	34.20987	7.57900	0.08105	0.00000
0326	175.89143	42.82580	37.03452	5.79128	0.21973	0.00000
0327	180.12689	42.06109	36.00895	6.05213	0.16309	0.00000
0328	161.26112	35.85304	37.24492	-1.39189	0.41309	0.47754
0329	165.52560	67.26826	52.76000	14.50827	0.35645	0.00000
0330	144.64788	46.14463	46.73539	-0.59076	0.61426	0.63574
0331	188.63508	60.46618	43.77266	16.69352	0.04980	0.00000
0332	122.93475	41.58609	49.68253	-8.09644	0.81934	0.95020
0333	169.41373	63.56238	49.40672	14.15565	0.30566	0.00000
0334	196.51003	53.85151	39.65171	14.19979	0.00000	0.00000
0335	160.02627	39.67588	39.70386	-0.02798	0.42871	0.42871
0336	184.56348	58.56969	43.03035	15.53934	0.10449	0.00000
0337	176.01950	48.13749	39.61364	8.52385	0.21777	0.00000
0338	139.75829	32.80081	42.75864	-9.95783	0.66699	0.91113
0339	166.60720	51.05513	43.43110	7.62403	0.34277	0.00000
0340	143.08533	53.80280	50.66553	3.13728	0.63184	0.49707
0341	197.64945	45.21361	33.30270	11.91091	0.00000	0.00000
0342	190.35303	52.18968	38.18453	14.00514	0.02832	0.00000
0343	204.71207	49.56076	35.17478	14.38598	0.00000	0.00000
0344	165.41162	40.87273	38.75634	2.11638	0.35840	0.25098
0345	196.34026	42.76871	31.87293	10.89578	0.00000	0.00000
0346	158.56028	25.56935	32.68810	-7.11874	0.44629	0.72363
0347	143.36364	32.90317	41.00303	-8.09986	0.62793	0.86230
0348	135.18573	44.96755	48.24572	-3.27818	0.71387	0.80957
0349	159.91661	45.11288	42.20717	2.90572	0.42871	0.28613
0350	186.66719	42.85467	34.29804	8.55663	0.07715	0.00000
0351	158.45755	48.92344	44.58146	4.34199	0.44824	0.22949
0352	165.77612	43.58199	40.78178	2.80021	0.35449	0.20996
0353	169.36424	55.14300	46.11270	9.03030	0.30566	0.00000
0354	199.14761	54.68225	37.13960	17.54265	0.00000	0.00000
0355	163.72761	48.71490	43.42480	5.29010	0.37988	0.10645
0356	119.40468	39.96414	50.32259	-10.35845	0.84473	0.97363
0357	147.66995	37.93758	41.77605	-3.83847	0.57910	0.71973
0358	169.75428	50.38599	42.29374	8.09225	0.30176	0.00000
0359	162.06070	33.64244	35.88523	-2.24279	0.40137	0.50488
0360	182.30687	56.59416	42.27667	14.31750	0.13379	0.00000
0361	180.35365	37.33149	33.77472	3.55677	0.15918	0.00000
0362	160.71545	41.54557	40.19588	1.34969	0.41895	0.35449
0363	153.57732	49.79913	46.04027	3.75886	0.50879	0.32715
0364	178.67275	39.98160	34.89477	5.08683	0.18262	0.00000
0365	194.93791	53.73399	38.08396	15.65004	0.00000	0.00000
0366	170.30485	47.20115	40.60518	6.59598	0.29395	0.00000
0367	160.42881	47.67579	43.26702	4.40877	0.42285	0.19824
0368	208.57844	48.12165	31.54130	16.58035	0.00000	0.00000
0369	150.52794	36.54262	40.18333	-3.64071	0.54590	0.68652
0370	169.65326	43.62500	38.93545	4.68955	0.30176	0.05566
0371	170.41338	31.65100	32.75743	-1.10642	0.29199	0.34668
0372	166.37465	37.07474	36.48885	0.58588	0.34668	0.31738
0373	251.63013	67.23479	30.28343	36.95136	0.00000	0.00000
0374	188.17480	53.63659	39.38361	14.25299	0.05762	0.00000
0375	142.96729	42.26146	46.21045	-3.94898	0.63184	0.76465
0376	124.98935	44.23346	50.47385	-6.24039	0.80371	0.92285
0377	134.54244	60.97391	56.49423	4.47969	0.71973	0.54395
0378	134.78318	41.02435	46.61152	-5.58717	0.71777	0.86426
0379	188.47202	60.83064	42.95267	17.87797	0.05371	0.00000
0380	165.77470	48.22544	43.20009	5.02535	0.35449	0.09082
0381	207.46968	49.38998	32.44983	16.94015	0.00000	0.00000
0382	174.55582	55.99102	43.91183	12.07919	0.23730	0.00000
0383	176.54368	50.96853	41.38623	9.58230	0.20996	0.00000
0384	164.32159	57.98329	48.94759	9.03570	0.37207	0.00000
0385	173.01201	49.98003	43.76398	6.21605	0.25879	0.00000
0386	164.01179	66.90414	52.24705	14.65709	0.37598	0.00000
0387	136.27382	30.46151	40.86128	-10.39977	0.70215	0.93066
0388	140.45032	51.96977	50.97824	0.99153	0.65918	0.62207
0389	154.01736	43.82835	43.84399	-0.01564	0.50293	0.50488
0390	174.28026	56.35047	45.00807	11.34240	0.24121	0.00000
0391	143.59644	52.98170	52.14901	0.83268	0.62598	0.59277
0392	188.10210	52.75140	39.96438	12.78702	0.05762	0.00000
0393	185.08345	47.68015	37.63872	10.04143	0.09668	0.00000
0394	179.60876	50.95895	40.37768	10.58127	0.17090	0.00000
0395	220.45540	56.68273	33.01490	23.66782	0.00000	0.00000
0396	195.48858	57.88695	39.61714	18.26981	0.00000	0.00000
0397	160.09398	34.29303	37.10662	-2.81359	0.42676	0.55176
0398	151.10365	44.86199	44.70321	0.15878	0.53809	0.53223
0399	143.35902	54.37546	50.90861	3.46685	0.62793	0.47949
0400	167.07951	38.74268	37.13748	1.60520	0.33691	0.25488
0401	177.85082	50.43626	40.39619	10.04006	0.19434	0.00000
0402	163.07791	41.82867	39.86134	1.96732	0.38965	0.29004
0403	141.31021	61.13444	55.12375	6.01070	0.64941	0.37988
0404	138.80254	51.37323	50.97594	0.39728	0.67676	0.66113
0405	196.65640	69.66648	45.24695	24.41952	0.00000	0.00000
0406	148.95368	45.44336	45.76871	-0.32535	0.56348	0.57715
0407	184.33122	44.55476	36.42006	8.13469	0.10645	0.00000
0408	166.63796	55.41371	47.12356	8.29015	0.34277	0.00000
0409	211.48154	56.80303	35.91654	20.88649	0.00000	0.00000
0410	169.31683	38.38407	36.44054	1.94353	0.30762	0.20801
0411	199.51767	46.10254	33.14949	12.95305	0.00000	0.00000
0412	188.46849	61.94772	44.85132	17.09640	0.05371	0.00000
0413	182.58146	41.15073	34.57224	6.57849	0.12988	0.00000
0414	157.20899	37.54306	39.18376	-1.64070	0.46387	0.53613
0415	200.84731	42.32466	32.36560	9.95906	0.00000	0.00000
0416	181.63669	64.24983	46.26176	17.98807	0.14355	0.00000
0417	162.92784	31.94733	34.98166	-3.03432	0.39160	0.52832
