Rep	P_Y_norm	MLE_Err	Bayes_Err	Win	c_value	by_break
0100	124.33335	46.24471	34.26694	11.97776	0.80957	0.30371
0101	131.67425	51.39256	35.61628	15.77628	0.74707	0.00000
0102	158.88993	48.80673	27.21589	21.59085	0.44238	0.00000
0103	130.00314	40.20293	29.18489	11.01804	0.76074	0.27246
0104	156.04055	45.15898	27.04013	18.11885	0.47754	0.00000
0105	118.86672	73.15141	48.53126	24.62015	0.84863	0.00000
0106	126.90802	69.45327	45.80361	23.64966	0.78809	0.00000
0107	106.21959	49.36850	39.74379	9.62471	0.92090	0.66895
0108	107.30876	49.50961	39.27544	10.23417	0.91504	0.62988
0109	93.86738	59.26919	49.78127	9.48792	0.96387	0.80176
0110	116.26258	59.25093	42.72983	16.52111	0.86621	0.16113
0111	119.38205	43.17856	33.35747	9.82108	0.84473	0.49121
0112	117.67595	34.83208	29.36842	5.46366	0.85645	0.70020
0113	160.26736	56.07231	30.79937	25.27295	0.42480	0.00000
0114	118.82468	44.39763	33.85374	10.54389	0.84863	0.46191
0115	99.30808	56.54716	44.82245	11.72471	0.94824	0.66504
0116	173.51196	69.98019	33.00120	36.97899	0.25098	0.00000
0117	114.12964	41.34358	33.51123	7.83235	0.87988	0.64941
0118	122.54805	42.65499	33.03559	9.61940	0.82324	0.45605
0119	137.68478	45.25811	29.66882	15.58929	0.68848	0.00000
0120	145.46281	67.74604	39.40648	28.33956	0.60449	0.00000
0121	113.16987	54.53544	40.39447	14.14097	0.88574	0.35059
0122	140.37482	46.90663	29.70402	17.20261	0.66113	0.00000
0123	131.09765	53.46286	35.85148	17.61138	0.75098	0.00000
0124	103.65631	44.38792	37.87076	6.51716	0.93066	0.80176
0125	148.73708	56.97741	32.79581	24.18160	0.56738	0.00000
0126	139.22947	47.45565	31.63316	15.82250	0.67285	0.00000
0127	162.02214	58.29515	30.07827	28.21689	0.40332	0.00000
0128	135.89450	51.44606	33.30636	18.13970	0.70605	0.00000
0129	134.06464	44.40280	30.07640	14.32639	0.72363	0.02051
0130	109.98385	39.53414	33.61489	5.91925	0.90137	0.76270
0131	176.92879	67.26531	31.38685	35.87846	0.20605	0.00000
0132	164.74282	57.73095	29.23346	28.49749	0.36621	0.00000
0133	121.92945	38.02016	29.95929	8.06087	0.82715	0.54199
0134	139.05705	61.41146	37.49822	23.91324	0.67480	0.00000
0135	128.99925	38.36685	28.30830	10.05855	0.77051	0.34082
0136	178.66455	62.34308	28.38632	33.95677	0.18262	0.00000
0137	144.75579	74.43868	42.88881	31.54988	0.61230	0.00000
0138	150.23913	57.02885	33.86659	23.16226	0.54980	0.00000
0139	178.96570	61.45307	27.75696	33.69611	0.17871	0.00000
0140	110.10362	35.58861	31.62160	3.96701	0.90137	0.81738
0141	93.22361	60.27972	48.82236	11.45736	0.96582	0.74512
0142	136.73841	53.54704	34.09998	19.44706	0.69824	0.00000
0143	155.07483	56.33664	30.82958	25.50706	0.49121	0.00000
0144	149.96354	64.39038	36.04844	28.34193	0.55176	0.00000
0145	119.32221	47.25094	35.17181	12.07912	0.84668	0.37402
0146	137.52604	41.27673	29.24842	12.02831	0.69043	0.10254
0147	121.26408	38.98450	30.69256	8.29195	0.83105	0.54004
0148	118.84530	47.26390	35.27182	11.99208	0.84863	0.38574
0149	157.30001	43.27612	25.12471	18.15141	0.46191	0.00000
0150	150.51804	52.32612	29.94955	22.37657	0.54590	0.00000
0151	124.70583	47.59333	34.70890	12.88443	0.80566	0.24707
0152	150.65221	53.63596	30.76366	22.87229	0.54395	0.00000
0153	105.80599	45.58121	37.88888	7.69232	0.92285	0.74512
0154	116.19616	55.93731	42.48461	13.45270	0.86621	0.34277
0155	117.93181	38.93133	31.33582	7.59552	0.85449	0.61230
0156	153.90866	54.83452	30.28401	24.55051	0.50488	0.00000
0157	128.58451	48.66424	33.89567	14.76857	0.77441	0.07520
0158	166.97768	44.88840	22.07835	22.81005	0.33691	0.00000
0159	150.38078	73.43384	43.28376	30.15009	0.54785	0.00000
0160	158.35393	50.78015	27.15423	23.62592	0.45020	0.00000
0161	123.64830	35.03360	28.16257	6.87104	0.81348	0.57324
0162	134.35036	45.63527	30.57861	15.05666	0.72168	0.00000
0163	125.57216	41.90942	30.91217	10.99725	0.79980	0.34082
0164	115.61479	42.39782	33.72879	8.66903	0.87012	0.59473
0165	123.63228	57.01807	38.94752	18.07054	0.81348	0.00000
0166	114.09523	56.28196	40.98172	15.30024	0.87988	0.26855
0167	144.27565	39.49046	25.31844	14.17202	0.61816	0.00000
0168	117.24234	45.20695	35.00335	10.20360	0.86035	0.50098
0169	113.53845	42.35148	34.14376	8.20772	0.88184	0.63965
0170	144.61579	59.64397	35.56303	24.08094	0.61426	0.00000
0171	120.34267	38.56965	30.94836	7.62129	0.83887	0.58105
0172	124.55162	46.54678	33.48262	13.06416	0.80762	0.23926
0173	146.91666	59.20067	34.55356	24.64711	0.58887	0.00000
0174	167.64724	53.44369	28.82012	24.62357	0.32910	0.00000
0175	159.40522	52.56580	28.47229	24.09351	0.43652	0.00000
0176	152.35717	62.86609	34.79335	28.07275	0.52441	0.00000
0177	145.06685	53.23189	32.16779	21.06410	0.60840	0.00000
0178	116.45307	48.57164	36.51766	12.05398	0.86426	0.41699
0179	120.09618	53.47051	38.06535	15.40516	0.84082	0.16895
0180	131.23553	40.51666	29.76093	10.75573	0.75098	0.27051
0181	176.87242	57.39817	27.98192	29.41625	0.20605	0.00000
0182	100.49612	55.55850	44.68285	10.87565	0.94434	0.68457
0183	155.87282	68.05249	36.51900	31.53349	0.48145	0.00000
0184	114.70052	47.94146	36.70022	11.24123	0.87598	0.48535
0185	131.15626	44.03961	30.58346	13.45615	0.75098	0.11426
0186	102.82582	34.66860	33.27308	1.39552	0.93457	0.91699
0187	162.73170	62.59779	32.71531	29.88249	0.39355	0.00000
0188	145.95503	44.09428	26.91159	17.18270	0.59863	0.00000
0189	142.37536	70.78674	41.14406	29.64268	0.63965	0.00000
0190	140.11895	44.32472	28.52692	15.79779	0.66309	0.00000
0191	129.85844	57.57287	37.85986	19.71300	0.76270	0.00000
0192	127.08553	50.10643	34.90987	15.19657	0.78613	0.07324
0193	122.22069	58.81343	40.95779	17.85565	0.82520	0.00000
0194	107.94774	60.58449	45.15421	15.43028	0.91309	0.35645
0195	134.32164	52.22080	35.91046	16.31034	0.72168	0.00000
0196	95.32241	48.93156	44.00967	4.92189	0.95996	0.89746
0197	104.55318	42.80280	37.38104	5.42175	0.92871	0.82520
0198	108.86811	50.59379	40.52724	10.06655	0.90723	0.61816
0199	124.59991	43.22410	32.56687	10.65724	0.80762	0.37207
0200	146.52209	54.10838	31.77112	22.33726	0.59277	0.00000
0201	127.29124	34.64965	27.29985	7.34979	0.78418	0.50488
0202	128.30261	44.76959	31.67650	13.09308	0.77637	0.17871
0203	126.45791	66.86560	43.18048	23.68513	0.79199	0.00000
0204	103.51176	57.00298	43.96958	13.03340	0.93262	0.55176
0205	139.15383	56.97145	35.41288	21.55857	0.67285	0.00000
0206	118.93602	51.32528	41.63414	9.69115	0.84863	0.50293
0207	125.40003	53.26986	37.28315	15.98672	0.79980	0.05176
0208	104.99010	41.07080	36.01438	5.05642	0.92676	0.83105
0209	125.66892	60.17853	40.95498	19.22356	0.79785	0.00000
0210	151.98807	50.91613	29.67316	21.24296	0.52832	0.00000
0211	153.49293	54.98743	32.03797	22.94945	0.51074	0.00000
0212	130.43005	47.52722	32.56659	14.96063	0.75684	0.03613
0213	124.68618	44.50177	37.40331	7.09847	0.80566	0.54980
0214	160.35471	64.70164	34.13032	30.57131	0.42480	0.00000
0215	112.79688	36.87678	31.65320	5.22358	0.88770	0.75684
0216	106.84817	42.68515	40.67338	2.01177	0.91699	0.88379
0217	123.28735	46.66778	34.34284	12.32494	0.81738	0.29980
0218	110.42433	56.32474	42.29422	14.03052	0.89941	0.39941
0219	138.18188	45.55005	29.66052	15.88953	0.68262	0.00000
0220	140.45860	43.82152	28.67168	15.14984	0.65918	0.00000
0221	148.68278	53.15393	31.19428	21.95964	0.56738	0.00000
0222	140.97833	46.33095	31.62180	14.70915	0.65332	0.00000
0223	135.80534	53.13041	33.98378	19.14663	0.70605	0.00000
0224	155.47018	53.83316	29.39993	24.43322	0.48535	0.00000
0225	100.08035	45.02778	39.67740	5.35037	0.94434	0.86035
0226	101.49425	32.59396	32.28943	0.30453	0.94043	0.93652
0227	124.69194	44.86630	32.85108	12.01522	0.80566	0.29590
0228	105.15997	47.78641	40.52287	7.26354	0.92480	0.76465
0229	132.27956	45.51320	31.12813	14.38507	0.74121	0.04395
0230	145.98447	66.68670	38.88333	27.80337	0.59863	0.00000
0231	99.23364	38.11454	37.25743	0.85711	0.94824	0.93848
0232	113.75543	44.50970	35.28716	9.22253	0.88184	0.59277
0233	128.66609	49.76819	35.99450	13.77369	0.77246	0.13379
0234	134.13774	50.18318	33.04009	17.14309	0.72363	0.00000
0235	163.11066	56.75690	28.96968	27.78722	0.38770	0.00000
0236	167.44561	52.12844	25.54705	26.58139	0.33105	0.00000
0237	173.56463	79.40849	39.77530	39.63319	0.25098	0.00000
0238	121.59607	53.99403	38.11843	15.87560	0.82910	0.11621
0239	183.93092	56.31035	23.52873	32.78162	0.11230	0.00000
0240	141.51359	61.25258	36.90455	24.34803	0.64746	0.00000
0241	112.83280	50.08383	38.17747	11.90636	0.88770	0.47754
0242	175.84661	64.15843	29.51181	34.64662	0.21973	0.00000
0243	139.67311	46.04764	29.45748	16.59016	0.66699	0.00000
0244	103.59400	37.18983	34.69383	2.49600	0.93262	0.89355
0245	77.39720	44.39184	45.79747	-1.40563	0.99121	0.99316
0246	136.67847	50.44684	32.53618	17.91065	0.69824	0.00000
0247	112.14753	64.64370	45.75743	18.88627	0.88965	0.08105
0248	105.36094	36.93515	33.77091	3.16424	0.92480	0.87012
0249	146.45646	47.96032	28.94179	19.01853	0.59277	0.00000
0250	116.90746	43.14309	33.80724	9.33585	0.86230	0.54785
0251	121.78658	64.38574	43.11809	21.26765	0.82910	0.00000
0252	144.81840	49.91013	30.12479	19.78533	0.61230	0.00000
0253	126.37160	44.98697	34.01002	10.97696	0.79199	0.32910
0254	123.86811	48.95062	36.95518	11.99544	0.81152	0.30957
0255	102.99244	43.68432	39.03877	4.64555	0.93457	0.85449
0256	179.32567	59.70370	28.67433	31.02936	0.17285	0.00000
0257	132.26834	53.28080	34.91959	18.36121	0.74121	0.00000
0258	158.62588	64.93113	34.18604	30.74510	0.44629	0.00000
0259	125.56809	53.14056	36.58166	16.55890	0.79980	0.01465
0260	164.54124	49.59854	25.60271	23.99583	0.37012	0.00000
0261	133.61746	56.07016	36.73964	19.33052	0.72754	0.00000
0262	130.56580	56.60237	37.94640	18.65597	0.75684	0.00000
0263	105.70605	46.06110	38.43001	7.63110	0.92285	0.74707
0264	123.46314	57.58704	40.81389	16.77315	0.81543	0.03418
0265	112.63735	34.67740	30.52321	4.15419	0.88770	0.79199
0266	145.93503	47.86697	28.91158	18.95539	0.59863	0.00000
0267	157.61651	49.99137	27.39137	22.60001	0.45801	0.00000
0268	168.28246	52.80559	26.08165	26.72394	0.32129	0.00000
0269	105.96218	58.35985	44.11920	14.24065	0.92090	0.45410
0270	140.69517	45.67018	31.41419	14.25599	0.65723	0.00000
0271	128.43733	49.43805	33.96984	15.46821	0.77441	0.03613
0272	141.76405	52.08802	32.60413	19.48389	0.64551	0.00000
0273	126.79406	41.81749	30.55592	11.26157	0.78809	0.30762
0274	118.87827	79.83692	52.27191	27.56501	0.84863	0.00000
0275	117.43853	42.37163	33.36366	9.00797	0.85840	0.55566
0276	109.87814	41.05984	34.99620	6.06364	0.90332	0.75879
0277	128.09629	47.12422	33.16546	13.95877	0.77832	0.13184
0278	137.22914	51.16992	32.87214	18.29778	0.69238	0.00000
0279	114.91349	42.62185	34.01067	8.61118	0.87402	0.60645
0280	152.89071	63.40106	34.84795	28.55311	0.51660	0.00000
0281	106.20516	42.77110	36.20385	6.56726	0.92090	0.77832
0282	172.58892	53.81873	25.11800	28.70073	0.26270	0.00000
0283	123.97643	64.09379	42.82030	21.27349	0.81152	0.00000
0284	138.76624	43.19620	30.02773	13.16847	0.67676	0.01855
0285	109.55328	49.04401	39.54625	9.49776	0.90527	0.63379
0286	159.31916	54.18989	29.50470	24.68520	0.43652	0.00000
0287	141.25941	36.68887	24.39184	12.29704	0.65137	0.03223
0288	105.57349	36.40162	33.52920	2.87242	0.92285	0.87598
0289	147.27004	71.48604	40.38906	31.09698	0.58301	0.00000
0290	157.85607	64.39687	34.17012	30.22674	0.45605	0.00000
0291	157.21028	44.82669	24.47299	20.35370	0.46387	0.00000
0292	132.95776	47.76116	32.08363	15.67753	0.73340	0.00000
0293	118.17025	41.56672	33.37001	8.19670	0.85449	0.58301
0294	125.47740	52.56286	36.51755	16.04531	0.79980	0.04590
0295	93.04105	52.18423	44.17881	8.00541	0.96582	0.84863
0296	112.66998	29.77833	28.06594	1.71239	0.88770	0.85254
0297	157.66872	64.14808	34.03036	30.11772	0.45801	0.00000
0298	124.04764	45.26050	32.99292	12.26758	0.81152	0.29199
0299	147.03038	44.54933	27.19532	17.35401	0.58691	0.00000
0300	110.36053	44.27616	36.56732	7.70884	0.89941	0.69629
0301	104.54974	35.10613	32.76980	2.33633	0.92871	0.89160
0302	133.68051	52.96482	35.65135	17.31347	0.72754	0.00000
0303	103.32875	41.29779	36.99245	4.30534	0.93262	0.86035
0304	127.39617	56.18205	37.68690	18.49514	0.78418	0.00000
0305	127.64539	41.57273	30.33466	11.23807	0.78223	0.29590
0306	100.66615	42.22414	37.30383	4.92031	0.94238	0.86426
0307	141.55849	73.20028	43.69629	29.50400	0.64746	0.00000
0308	106.69369	48.96069	39.27699	9.68371	0.91895	0.66113
0309	127.26937	56.04381	38.46430	17.57951	0.78418	0.00000
0310	132.37508	40.59969	30.18356	10.41614	0.73926	0.27246
0311	164.79110	62.62497	31.54618	31.07879	0.36621	0.00000
0312	151.00489	47.68088	27.46676	20.21412	0.54004	0.00000
0313	136.00746	46.92453	30.81062	16.11391	0.70410	0.00000
0314	138.51752	49.37085	31.42501	17.94584	0.67871	0.00000
0315	156.38464	51.27426	28.88517	22.38909	0.47363	0.00000
0316	111.73649	37.28658	32.22394	5.06264	0.89355	0.77246
0317	144.42111	53.12375	32.09650	21.02726	0.61621	0.00000
0318	176.09411	53.94445	24.41133	29.53311	0.21777	0.00000
0319	141.35610	48.61941	30.51747	18.10194	0.64941	0.00000
0320	136.50859	43.94092	29.33415	14.60676	0.70020	0.00000
0321	117.88667	50.29443	37.01930	13.27513	0.85645	0.32715
0322	179.01189	53.89794	23.87519	30.02275	0.17871	0.00000
0323	91.18772	42.40789	39.86161	2.54629	0.96973	0.95020
0324	140.69780	59.43069	35.93571	23.49498	0.65723	0.00000
0325	145.56520	41.78887	26.20444	15.58443	0.60254	0.00000
0326	137.15650	42.82580	28.52700	14.29879	0.69434	0.00000
0327	140.42005	42.06109	27.74441	14.31667	0.65918	0.00000
0328	123.78938	35.85304	28.42161	7.43143	0.81348	0.54590
0329	132.28779	67.26826	42.87820	24.39007	0.74121	0.00000
0330	111.59649	46.14463	36.80699	9.33764	0.89355	0.61621
0331	150.34831	60.46618	35.15310	25.31308	0.54785	0.00000
0332	92.80975	41.58609	39.02253	2.56356	0.96582	0.94434
0333	135.08635	63.56238	39.79732	23.76506	0.71387	0.00000
0334	155.42329	53.85151	31.73215	22.11936	0.48535	0.00000
0335	123.31787	39.67588	30.68971	8.98617	0.81738	0.47754
0336	146.90989	58.56969	34.25250	24.31719	0.58887	0.00000
0337	138.16341	48.13749	30.88641	17.25108	0.68262	0.00000
0338	104.80694	32.80081	33.30523	-0.50442	0.92676	0.93262
0339	130.80424	51.05513	34.19059	16.86454	0.75488	0.00000
0340	111.66726	53.80280	40.32880	13.47401	0.89355	0.41113
0341	155.51489	45.21361	25.64509	19.56852	0.48535	0.00000
0342	150.74065	52.18968	29.89638	22.29330	0.54395	0.00000
0343	161.63688	49.56076	27.75233	21.80843	0.40723	0.00000
0344	128.07167	40.87273	29.90008	10.97265	0.77832	0.30371
0345	154.19462	42.76871	24.21809	18.55062	0.50098	0.00000
0346	119.85479	25.56935	24.17322	1.39614	0.84277	0.80762
0347	108.13027	32.90317	31.62012	1.28305	0.91113	0.88965
0348	103.60407	44.96755	37.94989	7.01766	0.93262	0.78809
0349	124.21353	45.11288	32.94168	12.17120	0.80957	0.29395
0350	146.16011	42.85467	26.23356	16.62111	0.59668	0.00000
0351	123.59799	48.92344	35.10510	13.81835	0.81543	0.20801
0352	128.57300	43.58199	31.89131	11.69068	0.77441	0.25684
0353	133.34078	55.14300	36.92732	18.21568	0.73145	0.00000
0354	158.51575	54.68225	29.10631	25.57594	0.44824	0.00000
0355	127.86657	48.71490	34.19881	14.51609	0.78027	0.10254
0356	89.40819	39.96414	39.63046	0.33368	0.97363	0.97168
0357	112.78047	37.93758	32.30717	5.63041	0.88770	0.74512
0358	133.32062	50.38599	33.21090	17.17509	0.73145	0.00000
0359	124.10543	33.64244	27.18280	6.45964	0.81152	0.58691
0360	144.81015	56.59416	33.45960	23.13457	0.61230	0.00000
0361	139.75832	37.33149	25.73230	11.59919	0.66699	0.09473
0362	124.29398	41.54557	31.11000	10.43557	0.80957	0.38965
0363	119.74344	49.79913	36.30749	13.49164	0.84277	0.28613
0364	139.00768	39.98160	26.61979	13.36181	0.67480	0.00293
0365	154.72761	53.73399	29.94528	23.78871	0.49512	0.00000
0366	133.23480	47.20115	31.68144	15.51971	0.73145	0.00000
0367	125.09870	47.67579	33.90830	13.76749	0.80371	0.18848
0368	165.26812	48.12165	24.17763	23.94402	0.36035	0.00000
0369	114.98989	36.54262	30.87659	5.66603	0.87402	0.72168
0370	132.11063	43.62500	30.12986	13.49514	0.74316	0.09863
0371	130.74873	31.65100	24.48234	7.16866	0.75488	0.46777
0372	128.28378	37.07474	27.82032	9.25442	0.77637	0.39551
0373	204.34722	67.23479	23.91291	43.32189	0.00000	0.00000
0374	149.18960	53.63659	30.93866	22.69794	0.56152	0.00000
0375	109.21664	42.26146	36.45686	5.80460	0.90527	0.77246
0376	94.96938	44.23346	39.78759	4.44587	0.96191	0.90918
0377	105.70756	60.97391	45.51170	15.46222	0.92285	0.38965
0378	102.53249	41.02435	36.48294	4.54141	0.93652	0.86035
0379	150.62084	60.83064	34.22421	26.60643	0.54395	0.00000
0380	129.31365	48.22544	34.12410	14.10134	0.76660	0.10449
0381	164.55648	49.38998	24.98688	24.40310	0.37012	0.00000
0382	138.25076	55.99102	34.79685	21.19418	0.68262	0.00000
0383	138.90936	50.96853	32.60356	18.36497	0.67480	0.00000
0384	129.56059	57.98329	39.44659	18.53670	0.76465	0.00000
0385	135.13852	49.98003	35.04110	14.93893	0.71387	0.00000
0386	131.20204	66.90414	42.25824	24.64591	0.75098	0.00000
0387	102.04628	30.46151	31.22691	-0.76540	0.93848	0.94629
0388	108.97575	51.96977	40.65564	11.31413	0.90723	0.55957
0389	118.81530	43.82835	34.45326	9.37510	0.84863	0.52051
0390	137.79849	56.35047	35.93726	20.41321	0.68652	0.00000
0391	111.28239	52.98170	42.03627	10.94542	0.89551	0.54590
0392	148.64642	52.75140	31.63705	21.11435	0.56738	0.00000
0393	145.46723	47.68015	29.35152	18.32863	0.60449	0.00000
0394	141.54116	50.95895	31.70333	19.25562	0.64746	0.00000
0395	176.53833	56.68273	25.80292	30.87981	0.20996	0.00000
0396	156.01387	57.88695	31.29456	26.59238	0.47949	0.00000
0397	122.44012	34.29303	28.32884	5.96419	0.82324	0.62793
0398	116.68816	44.86199	35.11584	9.74615	0.86426	0.53027
0399	111.98238	54.37546	40.56152	13.81394	0.89160	0.38770
0400	129.15220	38.74268	28.42806	10.31463	0.76855	0.32520
0401	140.04230	50.43626	31.65707	18.77918	0.66309	0.00000
0402	126.27171	41.82867	30.87165	10.95702	0.79395	0.33105
0403	111.29373	61.13444	44.43662	16.69782	0.89551	0.22949
0404	107.54183	51.37323	40.59987	10.77336	0.91504	0.60254
0405	158.93964	69.66648	36.48489	33.18158	0.44238	0.00000
0406	114.91431	45.44336	36.08730	9.35606	0.87402	0.57324
0407	144.26748	44.55476	28.24475	16.31001	0.61816	0.00000
0408	131.04935	55.41371	37.82947	17.58424	0.75293	0.00000
0409	168.88082	56.80303	28.37547	28.42756	0.31348	0.00000
0410	130.94297	38.38407	27.84275	10.54132	0.75293	0.28613
0411	157.26344	46.10254	25.52179	20.58075	0.46387	0.00000
0412	150.35766	61.94772	36.18778	25.75995	0.54785	0.00000
0413	142.43642	41.15073	26.41725	14.73348	0.63770	0.00000
0414	120.66734	37.54306	30.12792	7.41514	0.83691	0.58691
0415	157.26267	42.32466	25.07051	17.25415	0.46387	0.00000
0416	145.53104	64.24983	37.09692	27.15291	0.60449	0.00000
0417	124.49194	31.94733	26.39938	5.54795	0.80762	0.62012
0418	162.60065	56.31285	29.81900	26.49385	0.39551	0.00000
0419	163.70246	48.19562	25.17444	23.02118	0.37988	0.00000
0420	122.34505	46.41034	34.75250	11.65784	0.82324	0.35059
