Rep	P_Y_norm	MLE_Err	Bayes_Err	Win	c_value	by_break
0000	329.14108	69.57487	72.68831	-3.11344	0.00000	0.00000
0001	260.10792	56.34213	82.82814	-26.48601	0.00000	0.41504
0002	286.97783	55.05140	75.31411	-20.26271	0.00000	0.00000
0003	234.80673	57.20065	89.49018	-32.28952	0.00000	0.80371
0004	279.68608	49.22044	74.33529	-25.11485	0.00000	0.14355
0005	265.26273	37.04814	71.69790	-34.64977	0.00000	0.64746
0006	275.09649	45.57942	73.53231	-27.95289	0.00000	0.31543
0007	247.40867	56.17965	86.30925	-30.12961	0.00000	0.65918
0008	258.63508	40.47759	75.06370	-34.58611	0.00000	0.69629
0009	234.11934	47.22565	84.64485	-37.41921	0.00000	0.89355
0010	265.12092	45.38475	76.34705	-30.96230	0.00000	0.53027
0011	258.31678	46.93812	79.80933	-32.87122	0.00000	0.65137
0012	234.81919	46.75929	84.16718	-37.40789	0.00000	0.88965
0013	262.55132	47.80353	77.95518	-30.15165	0.00000	0.52637
0014	318.33976	61.00015	70.82596	-9.82581	0.00000	0.00000
0015	268.21013	37.43584	72.19426	-34.75842	0.00000	0.62598
0016	298.47083	50.92405	71.36572	-20.44167	0.00000	0.00000
0017	295.48415	36.63970	63.96384	-27.32413	0.00000	0.06738
0018	277.21957	57.44124	78.94466	-21.50342	0.00000	0.01270
0019	266.49100	51.76232	78.91251	-27.15019	0.00000	0.37402
0020	322.00317	48.87801	63.64883	-14.77083	0.00000	0.00000
0021	306.14130	44.25265	65.09046	-20.83781	0.00000	0.00000
0022	245.58568	47.87069	82.42614	-34.55546	0.00000	0.78613
0023	309.74636	36.89016	61.85989	-24.96973	0.00000	0.00000
0024	284.52258	42.70974	69.85659	-27.14685	0.00000	0.17871
0025	288.85459	50.07835	72.31676	-22.23841	0.00000	0.00000
0026	281.07494	53.91527	77.43860	-23.52333	0.00000	0.05957
0027	302.04258	62.92067	75.77100	-12.85033	0.00000	0.00000
0028	252.53088	55.42138	84.97526	-29.55388	0.00000	0.59863
0029	272.48708	51.51886	77.12152	-25.60266	0.00000	0.24512
0030	309.13463	48.12888	67.53087	-19.40198	0.00000	0.00000
0031	298.77845	49.25366	70.80365	-21.54999	0.00000	0.00000
0032	316.25803	58.26736	69.81765	-11.55029	0.00000	0.00000
0033	274.32120	51.59430	76.83336	-25.23906	0.00000	0.20996
0034	297.31844	42.86902	67.16691	-24.29789	0.00000	0.00000
0035	283.68692	48.74248	73.72608	-24.98360	0.00000	0.09473
0036	264.97367	48.95135	78.08667	-29.13533	0.00000	0.46582
0037	289.81441	57.19987	76.02555	-18.82568	0.00000	0.00000
0038	263.23326	52.77493	80.40866	-27.63373	0.00000	0.42676
0039	289.49824	48.03820	71.22208	-23.18388	0.00000	0.00000
0040	262.67853	56.12073	81.88293	-25.76220	0.00000	0.35840
0041	240.03025	37.85929	79.37310	-41.51381	0.00000	0.91895
0042	264.88771	46.36514	77.56374	-31.19860	0.00000	0.54004
0043	284.33736	73.79893	85.29869	-11.49976	0.00000	0.00000
0044	279.46010	63.83389	81.82184	-17.98795	0.00000	0.00000
0045	304.12052	42.68050	66.11414	-23.43363	0.00000	0.00000
0046	344.80459	58.50357	62.83545	-4.33188	0.00000	0.00000
0047	319.81397	53.73413	66.77218	-13.03805	0.00000	0.00000
0048	230.17981	44.31740	85.41703	-41.09963	0.00000	0.94238
0049	283.27945	31.02659	64.38271	-33.35612	0.00000	0.44043
0050	277.84956	45.78234	73.67020	-27.88786	0.00000	0.28223
0051	280.87707	42.75403	70.77256	-28.01852	0.00000	0.25488
0052	282.95165	55.87632	76.70274	-20.82642	0.00000	0.00000
0053	280.84235	35.35419	66.97499	-31.62079	0.00000	0.39941
0054	352.22662	69.33358	66.09646	3.23712	0.00000	0.00000
0055	247.22358	50.30124	83.84594	-33.54470	0.00000	0.75293
0056	304.06650	53.72214	70.98528	-17.26314	0.00000	0.00000
0057	320.84341	72.72982	75.67135	-2.94153	0.00000	0.00000
0058	247.73293	50.27256	82.88697	-32.61441	0.00000	0.72559
0059	351.15597	59.48165	61.43654	-1.95490	0.00000	0.00000
0060	326.77355	56.53796	67.43532	-10.89736	0.00000	0.00000
0061	329.24082	43.10417	58.73758	-15.63341	0.00000	0.00000
0062	310.78128	59.71146	71.84617	-12.13471	0.00000	0.00000
0063	354.37401	45.77832	54.11488	-8.33656	0.00000	0.00000
0064	285.88394	45.26768	70.75765	-25.48997	0.00000	0.09277
0065	318.47707	46.83250	63.48743	-16.65493	0.00000	0.00000
0066	261.87490	55.90300	83.05991	-27.15691	0.00000	0.42285
0067	345.91789	47.13373	56.59333	-9.45960	0.00000	0.00000
0068	304.04748	61.85989	75.22061	-13.36072	0.00000	0.00000
0069	363.64468	76.84605	69.99247	6.85358	0.00000	0.00000
0070	299.85698	51.57982	71.22641	-19.64659	0.00000	0.00000
0071	278.31892	34.70018	67.71885	-33.01866	0.00000	0.47754
0072	326.27890	47.02045	61.51539	-14.49494	0.00000	0.00000
0073	330.80447	54.28539	64.87569	-10.59031	0.00000	0.00000
0074	409.43139	66.80560	51.52455	15.28105	0.00000	0.00000
0075	291.54607	42.83040	68.01221	-25.18182	0.00000	0.01660
0076	239.45797	55.20485	87.45504	-32.25019	0.00000	0.77441
0077	242.26524	36.67234	77.25339	-40.58104	0.00000	0.90137
0078	262.72732	48.39457	78.01197	-29.61740	0.00000	0.50488
0079	282.20207	39.89664	69.20633	-29.30968	0.00000	0.29395
0080	354.27309	49.97806	56.24713	-6.26907	0.00000	0.00000
0081	247.28970	57.96980	88.73418	-30.76439	0.00000	0.67871
0082	306.66777	51.36545	68.50228	-17.13683	0.00000	0.00000
0083	304.38515	46.57352	66.93246	-20.35894	0.00000	0.00000
0084	312.09142	47.35900	65.17310	-17.81410	0.00000	0.00000
0085	267.98504	54.72073	81.32827	-26.60754	0.00000	0.33496
0086	247.57122	55.94923	85.57856	-29.62933	0.00000	0.64355
0087	273.77131	33.12841	67.61609	-34.48768	0.00000	0.56934
0088	278.31650	39.11511	69.47270	-30.35759	0.00000	0.37598
0089	326.29148	78.87558	77.34883	1.52675	0.00000	0.00000
0090	314.33598	37.10724	59.54712	-22.43988	0.00000	0.00000
0091	254.38812	51.05299	81.59891	-30.54592	0.00000	0.61426
0092	339.57304	56.22499	63.20586	-6.98087	0.00000	0.00000
0093	252.07077	60.19320	87.33322	-27.14002	0.00000	0.52051
0094	266.51415	32.02172	68.86802	-36.84630	0.00000	0.69824
0095	306.05690	48.40088	67.57115	-19.17027	0.00000	0.00000
0096	273.66463	38.62131	70.43670	-31.81539	0.00000	0.47949
0097	319.41123	60.23719	69.93843	-9.70124	0.00000	0.00000
0098	239.66789	39.21656	79.22117	-40.00461	0.00000	0.90332
0099	292.66548	75.36982	84.16387	-8.79405	0.00000	0.00000
0100	318.09352	59.46442	70.75056	-11.28614	0.00000	0.00000
0101	289.18960	36.18871	66.74961	-30.56090	0.00000	0.27051
0102	284.48160	45.15684	71.09901	-25.94217	0.00000	0.12793
0103	316.60112	57.94967	69.55775	-11.60808	0.00000	0.00000
0104	284.53778	63.92759	80.58486	-16.65727	0.00000	0.00000
0105	230.74863	44.90267	84.31152	-39.40885	0.00000	0.92676
0106	279.17146	54.21268	76.81463	-22.60195	0.00000	0.04004
0107	243.96295	47.90559	82.44585	-34.54026	0.00000	0.79590
0108	328.72769	65.95907	70.32950	-4.37042	0.00000	0.00000
0109	293.41671	41.60231	66.97908	-25.37677	0.00000	0.00488
0110	258.40893	44.70382	78.54429	-33.84047	0.00000	0.67871
0111	232.34902	53.94684	88.85677	-34.90993	0.00000	0.86426
0112	304.86340	34.49684	61.53646	-27.03963	0.00000	0.00000
0113	340.12114	61.97995	65.44856	-3.46860	0.00000	0.00000
0114	342.46746	58.15181	63.39958	-5.24777	0.00000	0.00000
0115	342.91004	46.72780	57.21380	-10.48600	0.00000	0.00000
0116	255.55511	42.36617	76.87403	-34.50785	0.00000	0.71777
0117	332.55357	58.02253	66.04089	-8.01836	0.00000	0.00000
0118	265.19597	53.41329	80.06122	-26.64793	0.00000	0.36621
0119	282.91484	47.90708	72.79913	-24.89206	0.00000	0.09863
0120	297.22152	46.48450	68.85749	-22.37299	0.00000	0.00000
0121	275.01394	40.65288	71.14620	-30.49332	0.00000	0.41699
0122	288.77581	58.45567	77.92174	-19.46608	0.00000	0.00000
0123	307.32812	46.55754	65.98943	-19.43189	0.00000	0.00000
0124	258.91047	40.75313	77.92337	-37.17024	0.00000	0.75879
0125	321.93520	57.96634	68.24836	-10.28202	0.00000	0.00000
0126	291.69790	51.92360	72.73604	-20.81244	0.00000	0.00000
0127	257.17423	58.06196	84.22623	-26.16427	0.00000	0.43262
0128	290.01173	49.92648	72.34306	-22.41658	0.00000	0.00000
0129	343.54346	47.98587	59.10241	-11.11654	0.00000	0.00000
0130	312.31060	68.89796	76.72658	-7.82861	0.00000	0.00000
0131	263.30073	59.59524	83.61127	-24.01603	0.00000	0.27832
0132	297.32982	39.41398	64.87603	-25.46204	0.00000	0.00000
0133	311.65733	55.92878	69.93533	-14.00655	0.00000	0.00000
0134	306.78980	48.87752	67.73128	-18.85376	0.00000	0.00000
0135	243.98254	58.09772	88.47226	-30.37454	0.00000	0.69434
0136	311.98938	60.79316	76.27413	-15.48097	0.00000	0.00000
0137	277.30846	54.31998	81.98059	-27.66061	0.00000	0.27832
0138	244.63351	49.15582	82.95477	-33.79894	0.00000	0.77441
0139	276.57907	47.71100	74.19547	-26.48447	0.00000	0.23730
0140	279.60679	35.87140	67.68515	-31.81375	0.00000	0.41895
0141	246.67204	63.64880	92.30113	-28.65233	0.00000	0.62012
0142	259.46439	28.13321	70.43395	-42.30074	0.00000	0.85449
0143	246.13378	49.61962	82.79859	-33.17898	0.00000	0.75098
0144	318.12793	55.95173	69.24990	-13.29818	0.00000	0.00000
0145	286.92187	49.16583	72.46685	-23.30101	0.00000	0.00000
0146	288.73102	42.19085	68.68744	-26.49659	0.00000	0.10449
0147	338.75348	59.91929	64.75516	-4.83587	0.00000	0.00000
0148	298.42248	38.60262	65.29781	-26.69519	0.00000	0.00879
0149	284.12398	55.44516	76.24360	-20.79844	0.00000	0.00000
0150	321.78608	54.81461	66.75826	-11.94365	0.00000	0.00000
0151	269.01095	45.56042	75.01137	-29.45096	0.00000	0.43652
0152	222.16188	52.58453	90.24086	-37.65633	0.00000	0.93457
0153	264.51617	44.81986	75.79252	-30.97266	0.00000	0.53613
0154	295.17972	41.73334	66.62325	-24.88991	0.00000	0.00000
0155	294.25704	51.23477	71.56626	-20.33150	0.00000	0.00000
0156	315.57135	43.37017	63.10819	-19.73802	0.00000	0.00000
0157	278.72600	60.60898	80.10801	-19.49903	0.00000	0.00000
0158	368.47449	47.84613	51.28801	-3.44187	0.00000	0.00000
0159	365.51323	51.04783	54.52635	-3.47852	0.00000	0.00000
0160	356.36979	54.40183	58.41226	-4.01044	0.00000	0.00000
