Rep	P_Y_norm	MLE_Err	Bayes_Err	Win	c_value	by_break
0000	105.70334	69.57487	23.94805	45.62681	0.92285	0.00000
0001	73.42609	56.34213	24.89891	31.44322	0.99316	0.00000
0002	82.27007	55.05140	21.89137	33.16003	0.98535	0.00000
0003	65.17151	57.20065	27.29929	29.90136	0.99707	0.15527
0004	75.77637	49.22044	20.71303	28.50741	0.99316	0.05762
0005	63.01285	37.04814	17.66069	19.38745	0.99902	0.79199
0006	71.96862	45.57942	19.71459	25.86483	0.99512	0.31348
0007	68.33735	56.17965	26.47740	29.70225	0.99707	0.11035
0008	62.90030	40.47759	19.39771	21.07988	0.99902	0.72754
0009	58.51288	47.22565	23.94678	23.27887	0.99902	0.69043
0010	67.78069	45.38475	21.08242	24.30233	0.99707	0.48730
0011	65.11021	46.93812	23.51129	23.42683	0.99707	0.58301
0012	58.54811	46.75929	23.63526	23.12402	0.99902	0.69629
0013	68.75419	47.80353	21.80478	25.99875	0.99707	0.36230
0014	96.69906	61.00015	21.63645	39.36371	0.95605	0.00000
0015	62.95892	37.43584	18.90738	18.52846	0.99902	0.82129
0016	82.37651	50.92405	20.78961	30.13444	0.98535	0.00000
0017	73.38194	36.63970	14.88970	21.75000	0.99512	0.54395
0018	80.37744	57.44124	23.55551	33.88574	0.98730	0.00000
0019	72.75431	51.76232	22.74699	29.01533	0.99512	0.07715
0020	90.40737	48.87801	16.94809	31.92991	0.97168	0.00000
0021	82.08945	44.25265	16.50374	27.74892	0.98535	0.00000
0022	62.55616	47.87069	23.58384	24.28685	0.99902	0.57520
0023	76.84829	36.89016	15.48472	21.40544	0.99121	0.50684
0024	73.28897	42.70974	18.06530	24.64443	0.99512	0.37012
0025	79.76847	50.07835	19.98860	30.08974	0.98926	0.00000
0026	77.87683	53.91527	23.63844	30.27683	0.99121	0.00000
0027	92.30564	62.92067	23.60555	39.31513	0.96777	0.00000
0028	69.23306	55.42138	26.20003	29.22135	0.99707	0.12793
0029	74.93335	51.51886	21.91026	29.60860	0.99316	0.00000
0030	84.03562	48.12888	19.20593	28.92296	0.98340	0.00000
0031	80.95125	49.25366	20.66077	28.59289	0.98730	0.00000
0032	94.40615	58.26736	20.68093	37.58643	0.96191	0.00000
0033	75.45783	51.59430	21.94952	29.64478	0.99316	0.00000
0034	77.35221	42.86902	17.55878	25.31025	0.99121	0.25293
0035	76.06389	48.74248	21.03215	27.71033	0.99316	0.11035
0036	70.14068	48.95135	22.19524	26.75611	0.99512	0.28613
0037	84.21318	57.19987	22.82617	34.37369	0.98340	0.00000
0038	72.03274	52.77493	23.60910	29.16583	0.99512	0.07910
