"","2006_01","2006_02","2006_03","2006_04","2006_05","2006_06","2006_07","2006_08","2006_09","2006_10","2006_11","2006_12","2007_01","2007_02","2007_03","2007_04","2007_05","2007_06","2007_07","2007_08","2007_09","2007_10","2007_11","2007_12","2008_01","2008_02","2008_03","2008_04","2008_05","2008_06","2008_07","2008_08","2008_09","2008_10","2008_11","2008_12","2009_01","2009_02","2009_03","2009_04","2009_05","2009_06","2009_07","2009_08","2009_09","2009_10","2009_11","2009_12","2010_01","2010_02","2010_03","2010_04","2010_05","2010_06","2010_07","2010_08","2010_09","2010_10","2010_11","2010_12","2011_01","2011_02","2011_03","2011_04","2011_05","2011_06","2011_07","2011_08","2011_09","2011_10","2011_11","2011_12","2012_01","2012_02","2012_03","2012_04","2012_05","2012_06","2012_07","2012_08","2012_09","2012_10","2012_11","2012_12","2013_01","2013_02","2013_03","2013_04","2013_05","2013_06","2013_07","2013_08","2013_09","2013_10","2013_11","2013_12","2014_01","2014_02","2014_03","2014_04","2014_05","2014_06","2014_07","2014_08","2014_09","2014_10","2014_11","2014_12","2015_01","2015_02","2015_03","2015_04","2015_05","2015_06","2015_07","2015_08","2015_09","2015_10","2015_11","2015_12","2016_01","2016_02","2016_03","2016_04","2016_05","2016_06","2016_07","2016_08","2016_09","2016_10","2016_11","2016_12","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12"
"tr.210",3.40737007165845,2.89703172602446,3.50263264326289,3.8772065108821,3.05098049557813,4.04902558630377,4.28261205813072,4.36264771647755,3.66962232731994,3.8772065108821,3.93781889164675,3.8772065108821,3.66962232731994,3.50263264326289,3.81268275919099,4.14909525282315,4.24005667750054,4.24005667750054,4.24005667750054,3.93781889164675,4.14909525282315,3.99496704702006,4.10031146797304,4.04902558630377,4.10031146797304,3.81268275919099,3.74370793295981,3.18438077521443,3.58960780575971,4.14909525282315,3.93781889164675,3.81268275919099,3.93781889164675,3.99496704702006,4.14909525282315,3.81268275919099,4.10031146797304,3.74370793295981,3.50263264326289,4.14909525282315,2.7150447604178,4.04902558630377,3.40737007165845,3.30207389043803,3.30207389043803,2.89703172602446,1.80445116435408,3.58960780575971,3.93781889164675,2.7150447604178,3.18438077521443,3.30207389043803,3.18438077521443,3.40737007165845,3.66962232731994,3.50263264326289,3.18438077521443,3.05098049557813,3.66962232731994,2.7150447604178,3.05098049557813,3.30207389043803,3.8772065108821,3.93781889164675,4.10031146797304,4.24005667750054,3.40737007165845,3.66962232731994,3.18438077521443,3.8772065108821,3.40737007165845,3.40737007165845,2.89703172602446,3.74370793295981,4.10031146797304,3.40737007165845,3.66962232731994,3.93781889164675,4.19560973901578,3.74370793295981,3.50263264326289,3.58960780575971,4.14909525282315,3.74370793295981,3.74370793295981,2.89703172602446,2.89703172602446,2.49251628489519,3.50263264326289,3.66962232731994,3.30207389043803,3.8772065108821,3.81268275919099,4.24005667750054,3.30207389043803,3.93781889164675,3.81268275919099,3.18438077521443,3.30207389043803,1.13089652573489,3.50263264326289,3.18438077521443,2.7150447604178,3.18438077521443,3.40737007165845,3.05098049557813,2.89703172602446,3.05098049557813,2.7150447604178,3.18438077521443,2.7150447604178,2.20615922265062,3.05098049557813,2.20615922265062,2.7150447604178,3.50263264326289,3.30207389043803,2.89703172602446,3.18438077521443,3.40737007165845,2.7150447604178,2.89703172602446,3.93781889164675,3.74370793295981,2.49251628489519,2.7150447604178,3.30207389043803,4.14909525282315,3.93781889164675,3.58960780575971,3.66962232731994,3.74370793295981,3.66962232731994,3.40737007165845,3.18438077521443,3.18438077521443,3.50263264326289,3.8772065108821,3.58960780575971,3.74370793295981,4.04902558630377,3.30207389043803,3.58960780575971,3.18438077521443,3.50263264326289,3.74370793295981,3.30207389043803,3.05098049557813,3.18438077521443,3.99496704702006,3.8772065108821,3.50263264326289,3.50263264326289,2.89703172602446,3.74370793295981,3.8772065108821
"tr.211",2.95419966739385,-0.693147180559945,3.17709880723721,1.57793342762483,2.26308231558559,2.95419966739385,3.51335807696847,3.17709880723721,3.17709880723721,3.35928752217651,3.17709880723721,3.76458482502733,2.26308231558559,1.57793342762483,2.26308231558559,2.26308231558559,3.17709880723721,3.17709880723721,2.95419966739385,2.95419966739385,3.76458482502733,2.66704503367871,3.35928752217651,1.57793342762483,4.27532449979576,1.57793342762483,2.95419966739385,2.26308231558559,1.57793342762483,2.66704503367871,3.51335807696847,2.66704503367871,2.26308231558559,3.51335807696847,2.66704503367871,3.35928752217651,2.95419966739385,3.64683745505612,2.26308231558559,1.57793342762483,2.26308231558559,1.57793342762483,2.66704503367871,2.66704503367871,2.66704503367871,3.35928752217651,2.26308231558559,1.57793342762483,3.64683745505612,2.95419966739385,2.26308231558559,2.26308231558559,3.96521112811314,1.57793342762483,2.66704503367871,1.57793342762483,2.66704503367871,2.66704503367871,2.66704503367871,2.66704503367871,2.26308231558559,2.26308231558559,2.95419966739385,3.17709880723721,3.64683745505612,3.51335807696847,3.17709880723721,-0.693147180559945,1.57793342762483,2.95419966739385,1.57793342762483,2.26308231558559,3.64683745505612,3.17709880723721,3.17709880723721,3.17709880723721,2.66704503367871,3.51335807696847,2.66704503367871,3.64683745505612,3.76458482502733,2.95419966739385,3.35928752217651,2.95419966739385,2.95419966739385,2.66704503367871,1.57793342762483,-0.693147180559945,2.95419966739385,1.57793342762483,3.64683745505612,3.64683745505612,3.76458482502733,2.66704503367871,2.66704503367871,3.64683745505612,2.66704503367871,-0.693147180559945,1.57793342762483,2.66704503367871,2.66704503367871,2.66704503367871,3.17709880723721,2.26308231558559,3.17709880723721,3.51335807696847,3.17709880723721,3.17709880723721,2.66704503367871,2.26308231558559,1.57793342762483,3.17709880723721,-0.693147180559945,3.17709880723721,3.17709880723721,2.66704503367871,2.26308231558559,2.26308231558559,1.57793342762483,1.57793342762483,2.26308231558559,2.66704503367871,3.64683745505612,1.57793342762483,1.57793342762483,2.95419966739385,3.17709880723721,3.86991982688929,3.51335807696847,3.17709880723721,1.57793342762483,2.95419966739385,2.26308231558559,3.17709880723721,3.17709880723721,2.26308231558559,2.66704503367871,2.66704503367871,2.95419966739385,1.57793342762483,2.26308231558559,2.66704503367871,1.57793342762483,3.35928752217651,2.95419966739385,-0.693147180559945,-0.693147180559945,2.26308231558559,2.26308231558559,3.17709880723721,1.57793342762483,3.35928752217651,1.57793342762483,3.17709880723721,2.26308231558559,3.17709880723721
"tr.212",2.71355149332511,3.00075295551975,3.69343603354539,3.00075295551975,3.22367381823749,2.30945575483692,3.69343603354539,3.91652384911605,3.00075295551975,2.71355149332511,3.91652384911605,3.40587434601911,4.17884765261067,3.22367381823749,3.00075295551975,3.40587434601911,2.71355149332511,4.09881512579729,4.01181683033581,3.81118657693122,4.01181683033581,3.69343603354539,3.69343603354539,2.71355149332511,3.55995202793079,2.71355149332511,1.62360778125862,3.81118657693122,3.22367381823749,3.22367381823749,2.71355149332511,3.40587434601911,3.00075295551975,2.30945575483692,3.22367381823749,3.00075295551975,3.40587434601911,3.40587434601911,3.69343603354539,1.62360778125862,1.62360778125862,3.00075295551975,3.00075295551975,3.00075295551975,2.30945575483692,3.69343603354539,3.22367381823749,3.00075295551975,3.55995202793079,-0.693147180559945,3.22367381823749,3.22367381823749,3.22367381823749,3.00075295551975,2.71355149332511,2.30945575483692,2.71355149332511,3.00075295551975,2.30945575483692,2.30945575483692,2.30945575483692,3.22367381823749,3.00075295551975,3.22367381823749,3.22367381823749,3.40587434601911,3.22367381823749,3.00075295551975,3.81118657693122,3.22367381823749,3.22367381823749,2.30945575483692,3.00075295551975,3.22367381823749,3.40587434601911,3.00075295551975,2.71355149332511,3.55995202793079,3.22367381823749,4.09881512579729,2.30945575483692,3.55995202793079,3.55995202793079,3.40587434601911,4.09881512579729,3.69343603354539,2.30945575483692,3.69343603354539,3.00075295551975,3.22367381823749,3.69343603354539,3.22367381823749,2.30945575483692,3.69343603354539,2.30945575483692,3.55995202793079,3.81118657693122,3.40587434601911,3.40587434601911,2.71355149332511,1.62360778125862,2.71355149332511,3.69343603354539,3.00075295551975,3.40587434601911,3.00075295551975,2.71355149332511,3.91652384911605,2.30945575483692,3.40587434601911,1.62360778125862,3.55995202793079,2.30945575483692,2.71355149332511,3.00075295551975,2.71355149332511,3.22367381823749,3.22367381823749,3.00075295551975,3.00075295551975,3.00075295551975,2.30945575483692,2.71355149332511,3.22367381823749,3.55995202793079,3.00075295551975,3.55995202793079,3.22367381823749,3.40587434601911,3.81118657693122,3.00075295551975,3.00075295551975,2.71355149332511,3.22367381823749,3.22367381823749,1.62360778125862,2.71355149332511,3.81118657693122,2.71355149332511,4.17884765261067,2.71355149332511,3.00075295551975,3.00075295551975,3.40587434601911,3.55995202793079,2.30945575483692,2.30945575483692,3.40587434601911,3.55995202793079,3.40587434601911,2.30945575483692,3.69343603354539,3.00075295551975,2.71355149332511,3.81118657693122,3.00075295551975
"tr.213",4.13490244845266,3.36194903055384,3.64949966487339,2.66970174707216,3.36194903055384,3.51602001064261,4.27798735542783,4.13490244845266,3.87258236156086,3.96787376303924,3.87258236156086,4.13490244845266,3.51602001064261,3.36194903055384,2.95685917470809,3.51602001064261,2.26573109460956,2.95685917470809,3.64949966487339,3.64949966487339,3.76724722421709,3.51602001064261,3.17975961072528,4.27798735542783,3.64949966487339,3.17975961072528,2.26573109460956,3.51602001064261,3.36194903055384,3.51602001064261,2.95685917470809,3.36194903055384,3.96787376303924,3.87258236156086,3.51602001064261,2.95685917470809,3.36194903055384,3.51602001064261,4.40313984725428,3.64949966487339,3.64949966487339,3.17975961072528,3.51602001064261,3.17975961072528,3.87258236156086,2.26573109460956,3.51602001064261,2.66970174707216,2.26573109460956,4.05487085686369,3.36194903055384,3.17975961072528,2.95685917470809,2.95685917470809,4.13490244845266,3.17975961072528,3.51602001064261,1.58054055620631,2.95685917470809,2.95685917470809,4.13490244845266,2.95685917470809,3.17975961072528,3.96787376303924,2.66970174707216,3.17975961072528,3.36194903055384,3.51602001064261,2.26573109460956,3.36194903055384,2.66970174707216,3.76724722421709,3.76724722421709,2.95685917470809,2.95685917470809,2.95685917470809,3.36194903055384,3.64949966487339,3.17975961072528,4.05487085686369,4.13490244845266,3.87258236156086,2.66970174707216,4.51435801383282,2.95685917470809,3.51602001064261,3.51602001064261,3.17975961072528,3.17975961072528,2.95685917470809,2.26573109460956,3.76724722421709,3.17975961072528,3.51602001064261,2.66970174707216,3.51602001064261,3.64949966487339,3.51602001064261,3.76724722421709,1.58054055620631,3.76724722421709,3.36194903055384,2.95685917470809,3.36194903055384,3.17975961072528,3.17975961072528,2.66970174707216,2.66970174707216,3.17975961072528,2.26573109460956,3.17975961072528,1.58054055620631,2.66970174707216,2.26573109460956,3.96787376303924,3.87258236156086,3.51602001064261,2.95685917470809,2.95685917470809,3.64949966487339,1.58054055620631,2.26573109460956,3.76724722421709,2.66970174707216,3.51602001064261,2.66970174707216,2.26573109460956,4.2090016000698,3.36194903055384,4.13490244845266,2.66970174707216,3.96787376303924,-0.693147180559945,2.26573109460956,3.76724722421709,2.66970174707216,3.51602001064261,3.51602001064261,3.36194903055384,3.87258236156086,2.66970174707216,2.95685917470809,3.17975961072528,2.26573109460956,3.51602001064261,3.64949966487339,2.66970174707216,3.64949966487339,2.95685917470809,3.64949966487339,3.17975961072528,3.51602001064261,2.66970174707216,3.87258236156086,3.36194903055384,3.64949966487339
"tr.214",3.7533408837829,3.5302745724406,3.24275931540045,3.84862722835742,3.06060544311366,4.15872968792866,4.01564907331194,4.15872968792866,3.64801258011043,3.93562047555893,4.34103258998607,3.93562047555893,3.24275931540045,3.24275931540045,3.64801258011043,4.01564907331194,4.01564907331194,4.08974584925069,4.08974584925069,4.15872968792866,4.08974584925069,3.7533408837829,3.5302745724406,4.49517202109102,3.84862722835742,3.5302745724406,4.22326081619183,3.93562047555893,3.64801258011043,4.08974584925069,4.34103258998607,3.39680884598866,4.08974584925069,3.93562047555893,4.08974584925069,4.28387931085059,3.93562047555893,3.84862722835742,3.93562047555893,3.06060544311366,2.1471827501226,3.64801258011043,3.93562047555893,3.64801258011043,3.39680884598866,2.83777036341318,3.39680884598866,3.24275931540045,4.01564907331194,3.24275931540045,3.24275931540045,3.06060544311366,3.39680884598866,3.39680884598866,3.64801258011043,4.01564907331194,3.7533408837829,4.54168926918169,3.5302745724406,3.7533408837829,2.83777036341318,3.06060544311366,3.64801258011043,3.06060544311366,3.06060544311366,3.84862722835742,3.5302745724406,3.84862722835742,3.5302745724406,3.93562047555893,2.83777036341318,4.01564907331194,3.64801258011043,3.64801258011043,3.84862722835742,3.7533408837829,3.24275931540045,4.01564907331194,3.84862722835742,3.93562047555893,3.7533408837829,4.01564907331194,3.84862722835742,4.08974584925069,4.08974584925069,3.24275931540045,3.24275931540045,2.55075376959976,3.06060544311366,2.83777036341318,3.24275931540045,3.64801258011043,3.39680884598866,3.39680884598866,3.84862722835742,3.93562047555893,3.5302745724406,2.83777036341318,3.64801258011043,2.55075376959976,3.5302745724406,4.01564907331194,3.7533408837829,3.64801258011043,2.55075376959976,3.39680884598866,3.5302745724406,2.83777036341318,3.06060544311366,3.39680884598866,3.39680884598866,3.7533408837829,-0.693147180559945,3.39680884598866,4.39509546569436,3.7533408837829,3.24275931540045,3.24275931540045,3.39680884598866,3.24275931540045,3.64801258011043,3.24275931540045,3.5302745724406,3.7533408837829,3.39680884598866,2.83777036341318,3.39680884598866,3.64801258011043,3.24275931540045,3.24275931540045,3.06060544311366,4.01564907331194,2.55075376959976,2.83777036341318,3.39680884598866,2.83777036341318,3.06060544311366,3.24275931540045,3.5302745724406,3.5302745724406,3.64801258011043,4.08974584925069,3.93562047555893,3.84862722835742,2.83777036341318,3.24275931540045,1.46408244487651,3.06060544311366,3.24275931540045,2.83777036341318,3.93562047555893,3.7533408837829,3.39680884598866,3.64801258011043,3.84862722835742,3.24275931540045
"tr.215",1.65074256501697,2.89502053467946,3.02837284481021,2.33697654118193,2.05110054602435,3.58759431238275,3.14603304650424,3.2513056719834,2.89502053467946,3.43351270549756,3.14603304650424,3.02837284481021,2.74114558646753,2.74114558646753,2.89502053467946,3.2513056719834,3.78168876133924,3.43351270549756,-0.693147180559945,3.02837284481021,3.02837284481021,2.05110054602435,2.74114558646753,3.2513056719834,3.14603304650424,2.33697654118193,3.3465508080796,2.05110054602435,2.05110054602435,2.89502053467946,2.05110054602435,2.89502053467946,3.43351270549756,3.58759431238275,2.33697654118193,3.43351270549756,2.89502053467946,2.89502053467946,2.74114558646753,3.02837284481021,0.983910880610441,2.74114558646753,2.33697654118193,2.33697654118193,0.983910880610441,2.55928081811209,3.02837284481021,2.89502053467946,2.05110054602435,1.65074256501697,2.74114558646753,3.02837284481021,2.33697654118193,2.74114558646753,3.51351690134773,2.33697654118193,3.02837284481021,3.02837284481021,3.2513056719834,2.05110054602435,2.33697654118193,2.89502053467946,3.02837284481021,2.89502053467946,2.74114558646753,2.74114558646753,3.43351270549756,3.2513056719834,3.3465508080796,2.33697654118193,2.33697654118193,2.33697654118193,2.55928081811209,2.55928081811209,2.05110054602435,2.33697654118193,2.55928081811209,2.89502053467946,2.33697654118193,2.05110054602435,2.89502053467946,2.74114558646753,2.89502053467946,2.89502053467946,2.33697654118193,2.74114558646753,3.14603304650424,1.65074256501697,3.2513056719834,1.65074256501697,3.14603304650424,2.55928081811209,2.33697654118193,3.02837284481021,2.89502053467946,2.55928081811209,2.05110054602435,2.55928081811209,2.05110054602435,1.65074256501697,1.65074256501697,2.55928081811209,1.65074256501697,2.55928081811209,2.89502053467946,3.02837284481021,3.14603304650424,3.14603304650424,2.33697654118193,2.55928081811209,2.55928081811209,2.74114558646753,2.74114558646753,2.74114558646753,3.14603304650424,2.55928081811209,3.14603304650424,0.983910880610441,2.55928081811209,2.55928081811209,3.02837284481021,2.74114558646753,2.74114558646753,1.65074256501697,3.02837284481021,2.33697654118193,2.55928081811209,3.51351690134773,2.89502053467946,3.02837284481021,2.33697654118193,2.55928081811209,2.33697654118193,2.74114558646753,2.55928081811209,0.983910880610441,3.2513056719834,3.14603304650424,3.02837284481021,2.74114558646753,2.33697654118193,2.55928081811209,2.33697654118193,2.05110054602435,3.3465508080796,3.3465508080796,0.983910880610441,3.14603304650424,2.33697654118193,2.05110054602435,3.2513056719834,3.2513056719834,3.02837284481021,2.74114558646753,2.55928081811209,2.05110054602435
"tr.216",1.65796624578455,1.65796624578455,0.385455390157526,1.37720721604104,2.05839736754798,1.65796624578455,-0.693147180559945,1.37720721604104,1.37720721604104,1.37720721604104,1.87785642059505,0.990774370295858,2.21146979419456,0.990774370295858,2.56661595812639,1.87785642059505,1.65796624578455,1.65796624578455,1.87785642059505,1.37720721604104,0.990774370295858,1.87785642059505,0.385455390157526,0.385455390157526,1.87785642059505,0.990774370295858,1.87785642059505,1.37720721604104,1.65796624578455,2.05839736754798,2.34429949176623,1.65796624578455,2.21146979419456,2.05839736754798,1.65796624578455,1.87785642059505,0.385455390157526,2.21146979419456,1.65796624578455,2.05839736754798,1.65796624578455,0.385455390157526,2.05839736754798,1.65796624578455,2.05839736754798,1.65796624578455,0.990774370295858,2.21146979419456,0.990774370295858,0.990774370295858,1.87785642059505,1.87785642059505,1.87785642059505,0.385455390157526,1.37720721604104,2.21146979419456,0.990774370295858,1.37720721604104,0.385455390157526,1.87785642059505,2.21146979419456,1.65796624578455,-0.693147180559945,0.990774370295858,2.05839736754798,2.05839736754798,1.87785642059505,2.21146979419456,1.87785642059505,1.37720721604104,1.37720721604104,2.21146979419456,1.87785642059505,2.21146979419456,1.65796624578455,0.385455390157526,2.05839736754798,0.990774370295858,2.34429949176623,2.46160059401972,2.46160059401972,2.34429949176623,1.87785642059505,1.37720721604104,0.990774370295858,0.990774370295858,2.21146979419456,2.05839736754798,1.37720721604104,1.37720721604104,1.65796624578455,2.05839736754798,1.37720721604104,1.65796624578455,1.65796624578455,2.05839736754798,0.385455390157526,1.65796624578455,0.990774370295858,0.385455390157526,2.21146979419456,2.05839736754798,2.34429949176623,2.05839736754798,1.37720721604104,2.05839736754798,0.990774370295858,1.37720721604104,0.990774370295858,0.385455390157526,1.37720721604104,2.05839736754798,0.385455390157526,1.37720721604104,1.65796624578455,2.21146979419456,1.37720721604104,0.990774370295858,-0.693147180559945,2.05839736754798,2.05839736754798,-0.693147180559945,1.87785642059505,2.82837860602567,1.87785642059505,2.05839736754798,2.05839736754798,1.37720721604104,-0.693147180559945,1.65796624578455,1.37720721604104,1.87785642059505,1.65796624578455,1.87785642059505,1.87785642059505,0.385455390157526,2.46160059401972,1.37720721604104,2.46160059401972,2.05839736754798,1.87785642059505,1.65796624578455,1.87785642059505,1.87785642059505,0.990774370295858,2.34429949176623,1.37720721604104,2.05839736754798,1.87785642059505,2.21146979419456,0.990774370295858,1.87785642059505,2.05839736754798,2.21146979419456,0.990774370295858,2.74848737346695
"tr.241",4.62107576459944,3.23514445548042,3.92800122607661,4.84421059780532,3.64039446939165,3.92800122607661,3.64039446939165,4.04576393551517,4.41344886614802,4.33341252678848,4.48755178515297,4.48755178515297,4.55654057996152,3.45814864158265,4.98396876061464,4.41344886614802,4.62107576459944,3.92800122607661,4.7388537177101,4.41344886614802,4.41344886614802,3.92800122607661,4.15110991118858,3.92800122607661,4.33341252678848,4.33341252678848,3.92800122607661,4.33341252678848,4.68169762118129,4.68169762118129,4.62107576459944,4.55654057996152,4.62107576459944,4.41344886614802,4.04576393551517,4.55654057996152,4.7388537177101,3.92800122607661,4.15110991118858,4.62107576459944,3.45814864158265,4.55654057996152,4.15110991118858,3.64039446939165,4.7388537177101,4.33341252678848,4.62107576459944,4.15110991118858,4.84421059780532,4.41344886614802,4.62107576459944,4.93951808767895,4.84421059780532,4.48755178515297,4.62107576459944,4.84421059780532,4.62107576459944,4.48755178515297,5.31420478217638,4.62107576459944,3.92800122607661,4.68169762118129,4.04576393551517,4.68169762118129,4.24640933264057,4.33341252678848,4.33341252678848,4.48755178515297,4.62107576459944,4.89299932101576,3.64039446939165,4.41344886614802,4.79291897782745,4.79291897782745,4.7388537177101,4.7388537177101,5.02652741874115,4.62107576459944,4.15110991118858,3.45814864158265,4.62107576459944,4.55654057996152,3.7944994787146,3.64039446939165,4.15110991118858,2.54315639236537,4.24640933264057,3.92800122607661,4.15110991118858,4.55654057996152,4.79291897782745,5.10656853419337,4.93951808767895,4.15110991118858,4.89299932101576,4.41344886614802,3.7944994787146,4.24640933264057,4.62107576459944,3.92800122607661,4.15110991118858,4.7388537177101,4.15110991118858,3.7944994787146,4.24640933264057,4.84421059780532,4.24640933264057,4.79291897782745,4.55654057996152,4.24640933264057,4.48755178515297,4.41344886614802,3.92800122607661,4.41344886614802,4.33341252678848,4.41344886614802,3.92800122607661,2.54315639236537,4.04576393551517,4.48755178515297,4.04576393551517,4.15110991118858,3.92800122607661,4.55654057996152,4.41344886614802,4.48755178515297,4.48755178515297,4.33341252678848,3.7944994787146,4.15110991118858,3.7944994787146,4.24640933264057,4.15110991118858,4.33341252678848,4.15110991118858,4.55654057996152,3.92800122607661,3.45814864158265,3.92800122607661,4.24640933264057,4.15110991118858,4.68169762118129,4.48755178515297,4.48755178515297,3.92800122607661,3.92800122607661,3.45814864158265,4.24640933264057,4.68169762118129,4.48755178515297,4.79291897782745,4.7388537177101,3.45814864158265,4.89299932101576,4.15110991118858,4.41344886614802
"tr.242",4.57837692908091,3.3746707038596,3.66222463988691,3.88530886566402,4.06759819181453,4.06759819181453,3.19247796604728,4.06759819181453,4.22172943607423,4.29071537028419,3.98060073903892,3.98060073903892,3.98060073903892,4.14763006277291,4.14763006277291,3.77997309060818,4.57837692908091,4.14763006277291,3.98060073903892,3.3746707038596,3.88530886566402,4.29071537028419,3.3746707038596,3.3746707038596,4.14763006277291,3.98060073903892,3.88530886566402,3.52874368584339,4.14763006277291,4.14763006277291,3.66222463988691,4.52708648411311,4.06759819181453,3.3746707038596,3.3746707038596,3.66222463988691,3.19247796604728,3.52874368584339,3.77997309060818,3.77997309060818,3.52874368584339,3.66222463988691,3.3746707038596,3.3746707038596,3.98060073903892,3.52874368584339,3.98060073903892,3.19247796604728,3.19247796604728,3.19247796604728,3.66222463988691,3.77997309060818,2.68240084912317,4.52708648411311,4.22172943607423,4.06759819181453,3.66222463988691,3.88530886566402,3.52874368584339,3.88530886566402,3.52874368584339,3.77997309060818,3.52874368584339,2.68240084912317,4.22172943607423,4.06759819181453,3.98060073903892,3.88530886566402,3.77997309060818,4.29071537028419,4.22172943607423,2.96957142870664,2.96957142870664,3.19247796604728,3.52874368584339,3.77997309060818,4.41586812981575,4.41586812981575,3.52874368584339,3.52874368584339,4.29071537028419,3.52874368584339,4.35524821366144,4.14763006277291,3.3746707038596,2.27839284342982,3.66222463988691,2.68240084912317,3.66222463988691,3.88530886566402,4.06759819181453,3.88530886566402,4.14763006277291,3.98060073903892,4.06759819181453,3.98060073903892,3.77997309060818,2.96957142870664,3.77997309060818,3.88530886566402,3.77997309060818,3.98060073903892,4.29071537028419,4.06759819181453,4.35524821366144,3.88530886566402,3.19247796604728,4.06759819181453,3.98060073903892,3.66222463988691,4.22172943607423,4.29071537028419,3.52874368584339,4.06759819181453,3.19247796604728,3.98060073903892,3.77997309060818,2.68240084912317,3.19247796604728,3.98060073903892,3.3746707038596,3.3746707038596,3.98060073903892,3.88530886566402,3.3746707038596,3.88530886566402,2.96957142870664,3.52874368584339,3.98060073903892,3.88530886566402,3.77997309060818,3.66222463988691,4.35524821366144,3.52874368584339,3.3746707038596,3.98060073903892,3.66222463988691,3.3746707038596,4.52708648411311,4.14763006277291,3.77997309060818,3.66222463988691,4.06759819181453,4.06759819181453,3.3746707038596,3.66222463988691,3.88530886566402,3.88530886566402,4.29071537028419,3.88530886566402,3.52874368584339,3.77997309060818,4.35524821366144,3.77997309060818,3.77997309060818,3.88530886566402
"tr.243",3.90375290169306,3.73673914150928,2.72606859030687,3.64145877348071,3.41841182594311,3.13093836983845,3.53613854592809,3.41841182594311,3.13093836983845,3.9778468697216,4.11135771703532,3.13093836983845,3.28496255737135,3.82372784241348,3.28496255737135,3.82372784241348,4.33447710544373,3.73673914150928,3.41841182594311,2.0361179625454,3.73673914150928,3.13093836983845,3.73673914150928,3.13093836983845,3.28496255737135,3.64145877348071,3.64145877348071,2.94882648992595,3.13093836983845,2.94882648992595,2.94882648992595,3.41841182594311,3.53613854592809,3.90375290169306,3.90375290169306,2.43921819699832,2.94882648992595,2.43921819699832,3.73673914150928,4.04682844296619,3.28496255737135,3.9778468697216,2.43921819699832,3.41841182594311,3.53613854592809,3.82372784241348,2.94882648992595,2.0361179625454,2.72606859030687,2.0361179625454,3.28496255737135,2.94882648992595,2.43921819699832,4.04682844296619,4.33447710544373,3.13093836983845,3.82372784241348,3.73673914150928,2.94882648992595,3.28496255737135,2.43921819699832,2.94882648992595,3.28496255737135,2.94882648992595,3.41841182594311,3.28496255737135,3.82372784241348,3.13093836983845,4.22912666616254,3.90375290169306,3.64145877348071,2.94882648992595,3.41841182594311,3.28496255737135,3.82372784241348,3.41841182594311,4.557605191579,4.22912666616254,3.73673914150928,3.9778468697216,3.82372784241348,3.9778468697216,4.22912666616254,3.9778468697216,3.28496255737135,3.9778468697216,3.13093836983845,3.41841182594311,3.64145877348071,3.82372784241348,2.94882648992595,3.13093836983845,3.82372784241348,3.53613854592809,2.0361179625454,3.90375290169306,3.53613854592809,3.28496255737135,2.94882648992595,3.41841182594311,3.41841182594311,3.13093836983845,3.13093836983845,3.82372784241348,3.53613854592809,3.73673914150928,2.94882648992595,2.43921819699832,3.13093836983845,2.94882648992595,3.90375290169306,3.41841182594311,2.72606859030687,3.13093836983845,4.17197467491328,3.64145877348071,2.94882648992595,2.72606859030687,3.13093836983845,2.94882648992595,3.28496255737135,2.94882648992595,3.13093836983845,3.73673914150928,3.28496255737135,2.94882648992595,3.9778468697216,3.41841182594311,2.43921819699832,3.13093836983845,3.73673914150928,3.53613854592809,3.73673914150928,3.13093836983845,2.72606859030687,2.43921819699832,3.64145877348071,3.64145877348071,2.43921819699832,3.28496255737135,3.41841182594311,3.41841182594311,3.28496255737135,3.64145877348071,3.13093836983845,3.13093836983845,3.13093836983845,3.28496255737135,3.28496255737135,4.42977982967285,3.82372784241348,3.64145877348071,3.73673914150928,3.41841182594311,3.41841182594311,3.41841182594311
